Arrondissement ou ville liée,var,date,value
Beaconsfield,per100k_last14days,2020-12-18,222.5
Côte-des-Neiges–Notre-Dame-de-Grâce,per100k_last14days,2020-12-18,481.6
Côte-Saint-Luc,per100k_last14days,2020-12-18,416.1
Dollard-des-Ormeaux,per100k_last14days,2020-12-18,349.7
Dorval,per100k_last14days,2020-12-18,258.2
Hampstead,per100k_last14days,2020-12-18,286.8
Kirkland,per100k_last14days,2020-12-18,238.2
Lachine,per100k_last14days,2020-12-18,400.1
LaSalle,per100k_last14days,2020-12-18,329.2
L'Île-Bizard–Sainte-Geneviève,per100k_last14days,2020-12-18,304.1
Mercier–Hochelaga-Maisonneuve,per100k_last14days,2020-12-18,295.5
Montréal Est,per100k_last14days,2020-12-18,363.6
Montréal-Nord,per100k_last14days,2020-12-18,738.4
Montréal-Ouest,per100k_last14days,2020-12-18,na
Mont-Royal,per100k_last14days,2020-12-18,256.5
Outremont,per100k_last14days,2020-12-18,162.8
Pierrefonds–Roxboro,per100k_last14days,2020-12-18,482.0
Plateau Mont-Royal,per100k_last14days,2020-12-18,185.6
Pointe-Claire,per100k_last14days,2020-12-18,274.1
Rivière-des-Prairies–Pointe-aux-Trembles,per100k_last14days,2020-12-18,561.2
Rosemont–La Petite Patrie,per100k_last14days,2020-12-18,330.3
Sainte-Anne-de-Bellevue,per100k_last14days,2020-12-18,201.7
Saint-Laurent,per100k_last14days,2020-12-18,493.8
Saint-Léonard,per100k_last14days,2020-12-18,748.4
Senneville,per100k_last14days,2020-12-18,na
Sud-Ouest,per100k_last14days,2020-12-18,270.0
Verdun,per100k_last14days,2020-12-18,213.8
Ville-Marie,per100k_last14days,2020-12-18,266.9
Villeray–Saint-Michel–Parc-Extension,per100k_last14days,2020-12-18,479.7
Westmount,per100k_last14days,2020-12-18,211.7
Territoire à confirmer,per100k_last14days,2020-12-18,na
Total à Montréal,per100k_last14days,2020-12-18,382.9
Ahuntsic–Cartierville,nb_total,2020-12-18,na
Anjou,nb_total,2020-12-18,na
Baie D'urfé,nb_total,2020-12-18,na
Beaconsfield,nb_total,2020-12-18,na
Côte-des-Neiges–Notre-Dame-de-Grâce,nb_total,2020-12-18,na
Côte-Saint-Luc,nb_total,2020-12-18,na
Dollard-des-Ormeaux,nb_total,2020-12-18,na
Dorval,nb_total,2020-12-18,na
Hampstead,nb_total,2020-12-18,na
Kirkland,nb_total,2020-12-18,na
Lachine,nb_total,2020-12-18,na
LaSalle,nb_total,2020-12-18,na
L'Île-Bizard–Sainte-Geneviève,nb_total,2020-12-18,na
Mercier–Hochelaga-Maisonneuve,nb_total,2020-12-18,na
Montréal Est,nb_total,2020-12-18,na
Montréal-Nord,nb_total,2020-12-18,na
Montréal-Ouest,nb_total,2020-12-18,na
Mont-Royal,nb_total,2020-12-18,na
Outremont,nb_total,2020-12-18,na
Pierrefonds–Roxboro,nb_total,2020-12-18,na
Plateau Mont-Royal,nb_total,2020-12-18,na
Pointe-Claire,nb_total,2020-12-18,na
Rivière-des-Prairies–Pointe-aux-Trembles,nb_total,2020-12-18,na
Rosemont–La Petite Patrie,nb_total,2020-12-18,na
Sainte-Anne-de-Bellevue,nb_total,2020-12-18,na
Saint-Laurent,nb_total,2020-12-18,na
Saint-Léonard,nb_total,2020-12-18,na
Senneville,nb_total,2020-12-18,na
Sud-Ouest,nb_total,2020-12-18,na
Verdun,nb_total,2020-12-18,na
Ville-Marie,nb_total,2020-12-18,na
Villeray–Saint-Michel–Parc-Extension,nb_total,2020-12-18,na
Westmount,nb_total,2020-12-18,na
Territoire à confirmer,nb_total,2020-12-18,na
Total à Montréal,nb_total,2020-12-18,na
Ahuntsic–Cartierville,per100k_total,2020-12-18,3474.2
Anjou,per100k_total,2020-12-18,3423.2
Baie D'urfé,per100k_total,2020-12-18,1307.9
Beaconsfield,per100k_total,2020-12-18,998.8
Côte-des-Neiges–Notre-Dame-de-Grâce,per100k_total,2020-12-18,3187.6
Côte-Saint-Luc,per100k_total,2020-12-18,4216.0
Dollard-des-Ormeaux,per100k_total,2020-12-18,2284.3
Dorval,per100k_total,2020-12-18,2123.3
Hampstead,per100k_total,2020-12-18,2509.7
Kirkland,per100k_total,2020-12-18,1588.0
Lachine,per100k_total,2020-12-18,3113.1
LaSalle,per100k_total,2020-12-18,3380.5
L'Île-Bizard–Sainte-Geneviève,per100k_total,2020-12-18,2101.8
Mercier–Hochelaga-Maisonneuve,per100k_total,2020-12-18,3143.6
Montréal Est,per100k_total,2020-12-18,2623.4
Montréal-Nord,per100k_total,2020-12-18,5556.0
Montréal-Ouest,per100k_total,2020-12-18,1326.7
Mont-Royal,per100k_total,2020-12-18,3102.2
Outremont,per100k_total,2020-12-18,2797.0
Pierrefonds–Roxboro,per100k_total,2020-12-18,2342.1
Plateau Mont-Royal,per100k_total,2020-12-18,2055.8
Pointe-Claire,per100k_total,2020-12-18,1469.1
Rivière-des-Prairies–Pointe-aux-Trembles,per100k_total,2020-12-18,3939.4
Rosemont–La Petite Patrie,per100k_total,2020-12-18,2602.6
Sainte-Anne-de-Bellevue,per100k_total,2020-12-18,1371.5
Saint-Laurent,per100k_total,2020-12-18,3148.9
Saint-Léonard,per100k_total,2020-12-18,3863.1
Senneville,per100k_total,2020-12-18,1737.2
Sud-Ouest,per100k_total,2020-12-18,2573.2
Verdun,per100k_total,2020-12-18,2380.5
Ville-Marie,per100k_total,2020-12-18,2608.5
Villeray–Saint-Michel–Parc-Extension,per100k_total,2020-12-18,3475.8
Westmount,per100k_total,2020-12-18,2013.6
Territoire à confirmer,per100k_total,2020-12-18,na
Total à Montréal,per100k_total,2020-12-18,2939.0
Ahuntsic–Cartierville,deaths_nb_last14days,2020-12-18,5.0
Anjou,deaths_nb_last14days,2020-12-18,0.0
Baie D'urfé,deaths_nb_last14days,2020-12-18,0.0
Beaconsfield,deaths_nb_last14days,2020-12-18,5.0
Côte-des-Neiges–Notre-Dame-de-Grâce,deaths_nb_last14days,2020-12-18,10.0
Côte-Saint-Luc,deaths_nb_last14days,2020-12-18,7.0
Dollard-des-Ormeaux,deaths_nb_last14days,2020-12-18,0.0
Dorval,deaths_nb_last14days,2020-12-18,5.0
Hampstead,deaths_nb_last14days,2020-12-18,0.0
Kirkland,deaths_nb_last14days,2020-12-18,5.0
Lachine,deaths_nb_last14days,2020-12-18,5.0
LaSalle,deaths_nb_last14days,2020-12-18,5.0
L'Île-Bizard–Sainte-Geneviève,deaths_nb_last14days,2020-12-18,5.0
Mercier–Hochelaga-Maisonneuve,deaths_nb_last14days,2020-12-18,5.0
Montréal Est,deaths_nb_last14days,2020-12-18,0.0
Montréal-Nord,deaths_nb_last14days,2020-12-18,5.0
Montréal-Ouest,deaths_nb_last14days,2020-12-18,0.0
Mont-Royal,deaths_nb_last14days,2020-12-18,0.0
Outremont,deaths_nb_last14days,2020-12-18,5.0
Pierrefonds–Roxboro,deaths_nb_last14days,2020-12-18,14.0
Plateau Mont-Royal,deaths_nb_last14days,2020-12-18,0.0
Pointe-Claire,deaths_nb_last14days,2020-12-18,5.0
Rivière-des-Prairies–Pointe-aux-Trembles,deaths_nb_last14days,2020-12-18,5.0
Rosemont–La Petite Patrie,deaths_nb_last14days,2020-12-18,7.0
Sainte-Anne-de-Bellevue,deaths_nb_last14days,2020-12-18,5.0
Saint-Laurent,deaths_nb_last14days,2020-12-18,5.0
Saint-Léonard,deaths_nb_last14days,2020-12-18,5.0
Senneville,deaths_nb_last14days,2020-12-18,0.0
Sud-Ouest,deaths_nb_last14days,2020-12-18,0.0
Verdun,deaths_nb_last14days,2020-12-18,0.0
Ville-Marie,deaths_nb_last14days,2020-12-18,5.0
Villeray–Saint-Michel–Parc-Extension,deaths_nb_last14days,2020-12-18,0.0
Westmount,deaths_nb_last14days,2020-12-18,5.0
Territoire à confirmer,deaths_nb_last14days,2020-12-18,5.0
Total à Montréal,deaths_nb_last14days,2020-12-18,73.0
Ahuntsic–Cartierville,per100k_total,2020-12-18,na
Anjou,per100k_total,2020-12-18,na
Baie D'urfé,per100k_total,2020-12-18,na
Beaconsfield,per100k_total,2020-12-18,na
Côte-des-Neiges–Notre-Dame-de-Grâce,per100k_total,2020-12-18,6.0
Côte-Saint-Luc,per100k_total,2020-12-18,na
Dollard-des-Ormeaux,per100k_total,2020-12-18,na
Dorval,per100k_total,2020-12-18,na
Hampstead,per100k_total,2020-12-18,na
Kirkland,per100k_total,2020-12-18,na
Lachine,per100k_total,2020-12-18,na
LaSalle,per100k_total,2020-12-18,na
L'Île-Bizard–Sainte-Geneviève,per100k_total,2020-12-18,na
Mercier–Hochelaga-Maisonneuve,per100k_total,2020-12-18,na
Montréal Est,per100k_total,2020-12-18,na
Montréal-Nord,per100k_total,2020-12-18,na
Montréal-Ouest,per100k_total,2020-12-18,na
Mont-Royal,per100k_total,2020-12-18,na
Outremont,per100k_total,2020-12-18,na
Pierrefonds–Roxboro,per100k_total,2020-12-18,20.2
Plateau Mont-Royal,per100k_total,2020-12-18,na
Pointe-Claire,per100k_total,2020-12-18,na
Rivière-des-Prairies–Pointe-aux-Trembles,per100k_total,2020-12-18,na
Rosemont–La Petite Patrie,per100k_total,2020-12-18,na
Sainte-Anne-de-Bellevue,per100k_total,2020-12-18,na
Saint-Laurent,per100k_total,2020-12-18,na
Saint-Léonard,per100k_total,2020-12-18,na
Senneville,per100k_total,2020-12-18,na
Sud-Ouest,per100k_total,2020-12-18,na
Verdun,per100k_total,2020-12-18,na
Ville-Marie,per100k_total,2020-12-18,na
Villeray–Saint-Michel–Parc-Extension,per100k_total,2020-12-18,na
Westmount,per100k_total,2020-12-18,na
Territoire à confirmer,per100k_total,2020-12-18,na
Total à Montréal,per100k_total,2020-12-18,3.5
Ahuntsic–Cartierville,deaths_nb_total,2020-12-18,376.0
Anjou,deaths_nb_total,2020-12-18,49.0
Baie D'urfé,deaths_nb_total,2020-12-18,5.0
Beaconsfield,deaths_nb_total,2020-12-18,10.0
Côte-des-Neiges–Notre-Dame-de-Grâce,deaths_nb_total,2020-12-18,298.0
Côte-Saint-Luc,deaths_nb_total,2020-12-18,91.0
Dollard-des-Ormeaux,deaths_nb_total,2020-12-18,99.0
Dorval,deaths_nb_total,2020-12-18,64.0
Hampstead,deaths_nb_total,2020-12-18,5.0
Kirkland,deaths_nb_total,2020-12-18,29.0
Lachine,deaths_nb_total,2020-12-18,119.0
LaSalle,deaths_nb_total,2020-12-18,187.0
L'Île-Bizard–Sainte-Geneviève,deaths_nb_total,2020-12-18,54.0
Mercier–Hochelaga-Maisonneuve,deaths_nb_total,2020-12-18,389.0
Montréal Est,deaths_nb_total,2020-12-18,5.0
Montréal-Nord,deaths_nb_total,2020-12-18,255.0
Montréal-Ouest,deaths_nb_total,2020-12-18,5.0
Mont-Royal,deaths_nb_total,2020-12-18,91.0
Outremont,deaths_nb_total,2020-12-18,14.0
Pierrefonds–Roxboro,deaths_nb_total,2020-12-18,60.0
Plateau Mont-Royal,deaths_nb_total,2020-12-18,133.0
Pointe-Claire,deaths_nb_total,2020-12-18,35.0
Rivière-des-Prairies–Pointe-aux-Trembles,deaths_nb_total,2020-12-18,261.0
Rosemont–La Petite Patrie,deaths_nb_total,2020-12-18,260.0
Sainte-Anne-de-Bellevue,deaths_nb_total,2020-12-18,8.0
Saint-Laurent,deaths_nb_total,2020-12-18,111.0
Saint-Léonard,deaths_nb_total,2020-12-18,61.0
Senneville,deaths_nb_total,2020-12-18,0.0
Sud-Ouest,deaths_nb_total,2020-12-18,183.0
Verdun,deaths_nb_total,2020-12-18,173.0
Ville-Marie,deaths_nb_total,2020-12-18,90.0
Villeray–Saint-Michel–Parc-Extension,deaths_nb_total,2020-12-18,137.0
Westmount,deaths_nb_total,2020-12-18,47.0
Territoire à confirmer,deaths_nb_total,2020-12-18,46.0
Total à Montréal,deaths_nb_total,2020-12-18,3741.0
Ahuntsic–Cartierville,deaths_per100k_total,2020-12-18,280.1
Anjou,deaths_per100k_total,2020-12-18,114.5
Baie D'urfé,deaths_per100k_total,2020-12-18,na
Beaconsfield,deaths_per100k_total,2020-12-18,51.7
Côte-des-Neiges–Notre-Dame-de-Grâce,deaths_per100k_total,2020-12-18,179.0
Côte-Saint-Luc,deaths_per100k_total,2020-12-18,280.4
Dollard-des-Ormeaux,deaths_per100k_total,2020-12-18,202.5
Dorval,deaths_per100k_total,2020-12-18,337.2
Hampstead,deaths_per100k_total,2020-12-18,na
Kirkland,deaths_per100k_total,2020-12-18,143.9
Lachine,deaths_per100k_total,2020-12-18,267.5
LaSalle,deaths_per100k_total,2020-12-18,243.3
L'Île-Bizard–Sainte-Geneviève,deaths_per100k_total,2020-12-18,293.3
Mercier–Hochelaga-Maisonneuve,deaths_per100k_total,2020-12-18,286.0
Montréal Est,deaths_per100k_total,2020-12-18,na
Montréal-Nord,deaths_per100k_total,2020-12-18,302.7
Montréal-Ouest,deaths_per100k_total,2020-12-18,na
Mont-Royal,deaths_per100k_total,2020-12-18,448.8
Outremont,deaths_per100k_total,2020-12-18,58.4
Pierrefonds–Roxboro,deaths_per100k_total,2020-12-18,86.6
Plateau Mont-Royal,deaths_per100k_total,2020-12-18,127.9
Pointe-Claire,deaths_per100k_total,2020-12-18,111.5
Rivière-des-Prairies–Pointe-aux-Trembles,deaths_per100k_total,2020-12-18,244.5
Rosemont–La Petite Patrie,deaths_per100k_total,2020-12-18,186.3
Sainte-Anne-de-Bellevue,deaths_per100k_total,2020-12-18,na
Saint-Laurent,deaths_per100k_total,2020-12-18,112.3
Saint-Léonard,deaths_per100k_total,2020-12-18,77.9
Senneville,deaths_per100k_total,2020-12-18,na
Sud-Ouest,deaths_per100k_total,2020-12-18,234.2
Verdun,deaths_per100k_total,2020-12-18,249.9
Ville-Marie,deaths_per100k_total,2020-12-18,100.9
Villeray–Saint-Michel–Parc-Extension,deaths_per100k_total,2020-12-18,95.2
Westmount,deaths_per100k_total,2020-12-18,231.4
Territoire à confirmer,deaths_per100k_total,2020-12-18,na
Total à Montréal,deaths_per100k_total,2020-12-18,181.1
Ahuntsic–Cartierville,nb_last24h,2020-12-19,45.0
Anjou,nb_last24h,2020-12-19,30.0
Baie D'urfé,nb_last24h,2020-12-19,0.0
Beaconsfield,nb_last24h,2020-12-19,5.0
Côte-des-Neiges–Notre-Dame-de-Grâce,nb_last24h,2020-12-19,41.0
Côte-Saint-Luc,nb_last24h,2020-12-19,6.0
Dollard-des-Ormeaux,nb_last24h,2020-12-19,6.0
Dorval,nb_last24h,2020-12-19,5.0
Hampstead,nb_last24h,2020-12-19,0.0
Kirkland,nb_last24h,2020-12-19,8.0
Lachine,nb_last24h,2020-12-19,7.0
LaSalle,nb_last24h,2020-12-19,16.0
L'Île-Bizard–Sainte-Geneviève,nb_last24h,2020-12-19,5.0
Mercier–Hochelaga-Maisonneuve,nb_last24h,2020-12-19,33.0
Montréal Est,nb_last24h,2020-12-19,0.0
Montréal-Nord,nb_last24h,2020-12-19,61.0
Montréal-Ouest,nb_last24h,2020-12-19,0.0
Mont-Royal,nb_last24h,2020-12-19,5.0
Outremont,nb_last24h,2020-12-19,5.0
Pierrefonds–Roxboro,nb_last24h,2020-12-19,22.0
Plateau Mont-Royal,nb_last24h,2020-12-19,25.0
Pointe-Claire,nb_last24h,2020-12-19,14.0
Rivière-des-Prairies–Pointe-aux-Trembles,nb_last24h,2020-12-19,43.0
Rosemont–La Petite Patrie,nb_last24h,2020-12-19,41.0
Sainte-Anne-de-Bellevue,nb_last24h,2020-12-19,0.0
Saint-Laurent,nb_last24h,2020-12-19,38.0
Saint-Léonard,nb_last24h,2020-12-19,52.0
Senneville,nb_last24h,2020-12-19,5.0
Sud-Ouest,nb_last24h,2020-12-19,18.0
Verdun,nb_last24h,2020-12-19,9.0
Ville-Marie,nb_last24h,2020-12-19,19.0
Villeray–Saint-Michel–Parc-Extension,nb_last24h,2020-12-19,64.0
Westmount,nb_last24h,2020-12-19,5.0
Territoire à confirmer,nb_last24h,2020-12-19,-1.0
Total à Montréal,nb_last24h,2020-12-19,609.0
Ahuntsic–Cartierville,nb_last14days,2020-12-19,na
Anjou,nb_last14days,2020-12-19,na
Baie D'urfé,nb_last14days,2020-12-19,na
Beaconsfield,nb_last14days,2020-12-19,na
Côte-des-Neiges–Notre-Dame-de-Grâce,nb_last14days,2020-12-19,na
Côte-Saint-Luc,nb_last14days,2020-12-19,na
Dollard-des-Ormeaux,nb_last14days,2020-12-19,na
Dorval,nb_last14days,2020-12-19,na
Hampstead,nb_last14days,2020-12-19,na
Kirkland,nb_last14days,2020-12-19,na
Lachine,nb_last14days,2020-12-19,na
LaSalle,nb_last14days,2020-12-19,na
L'Île-Bizard–Sainte-Geneviève,nb_last14days,2020-12-19,na
Mercier–Hochelaga-Maisonneuve,nb_last14days,2020-12-19,na
Montréal Est,nb_last14days,2020-12-19,na
Montréal-Nord,nb_last14days,2020-12-19,na
Montréal-Ouest,nb_last14days,2020-12-19,na
Mont-Royal,nb_last14days,2020-12-19,na
Outremont,nb_last14days,2020-12-19,na
Pierrefonds–Roxboro,nb_last14days,2020-12-19,na
Plateau Mont-Royal,nb_last14days,2020-12-19,na
Pointe-Claire,nb_last14days,2020-12-19,na
Rivière-des-Prairies–Pointe-aux-Trembles,nb_last14days,2020-12-19,na
Rosemont–La Petite Patrie,nb_last14days,2020-12-19,na
Sainte-Anne-de-Bellevue,nb_last14days,2020-12-19,na
Saint-Laurent,nb_last14days,2020-12-19,na
Saint-Léonard,nb_last14days,2020-12-19,na
Senneville,nb_last14days,2020-12-19,na
Sud-Ouest,nb_last14days,2020-12-19,na
Verdun,nb_last14days,2020-12-19,na
Ville-Marie,nb_last14days,2020-12-19,na
Villeray–Saint-Michel–Parc-Extension,nb_last14days,2020-12-19,na
Westmount,nb_last14days,2020-12-19,na
Territoire à confirmer,nb_last14days,2020-12-19,na
Total à Montréal,nb_last14days,2020-12-19,na
Ahuntsic–Cartierville,per100k_last14days,2020-12-19,448.4
Anjou,per100k_last14days,2020-12-19,495.4
Baie D'urfé,per100k_last14days,2020-12-19,na
Beaconsfield,per100k_last14days,2020-12-19,222.5
Côte-des-Neiges–Notre-Dame-de-Grâce,per100k_last14days,2020-12-19,481.6
Côte-Saint-Luc,per100k_last14days,2020-12-19,416.1
Dollard-des-Ormeaux,per100k_last14days,2020-12-19,349.7
Dorval,per100k_last14days,2020-12-19,258.2
Hampstead,per100k_last14days,2020-12-19,286.8
Kirkland,per100k_last14days,2020-12-19,238.2
Lachine,per100k_last14days,2020-12-19,400.1
LaSalle,per100k_last14days,2020-12-19,329.2
L'Île-Bizard–Sainte-Geneviève,per100k_last14days,2020-12-19,304.1
Mercier–Hochelaga-Maisonneuve,per100k_last14days,2020-12-19,295.5
Montréal Est,per100k_last14days,2020-12-19,363.6
Montréal-Nord,per100k_last14days,2020-12-19,738.4
Montréal-Ouest,per100k_last14days,2020-12-19,na
Mont-Royal,per100k_last14days,2020-12-19,256.5
Outremont,per100k_last14days,2020-12-19,162.8
Pierrefonds–Roxboro,per100k_last14days,2020-12-19,482.0
Plateau Mont-Royal,per100k_last14days,2020-12-19,185.6
Pointe-Claire,per100k_last14days,2020-12-19,274.1
Rivière-des-Prairies–Pointe-aux-Trembles,per100k_last14days,2020-12-19,561.2
Rosemont–La Petite Patrie,per100k_last14days,2020-12-19,330.3
Sainte-Anne-de-Bellevue,per100k_last14days,2020-12-19,201.7
Saint-Laurent,per100k_last14days,2020-12-19,493.8
Saint-Léonard,per100k_last14days,2020-12-19,748.4
Senneville,per100k_last14days,2020-12-19,na
Sud-Ouest,per100k_last14days,2020-12-19,270.0
Verdun,per100k_last14days,2020-12-19,213.8
Ville-Marie,per100k_last14days,2020-12-19,266.9
Villeray–Saint-Michel–Parc-Extension,per100k_last14days,2020-12-19,479.7
Westmount,per100k_last14days,2020-12-19,211.7
Territoire à confirmer,per100k_last14days,2020-12-19,na
Total à Montréal,per100k_last14days,2020-12-19,382.9
Ahuntsic–Cartierville,nb_total,2020-12-19,na
Anjou,nb_total,2020-12-19,na
Baie D'urfé,nb_total,2020-12-19,na
Beaconsfield,nb_total,2020-12-19,na
Côte-des-Neiges–Notre-Dame-de-Grâce,nb_total,2020-12-19,na
Côte-Saint-Luc,nb_total,2020-12-19,na
Dollard-des-Ormeaux,nb_total,2020-12-19,na
Dorval,nb_total,2020-12-19,na
Hampstead,nb_total,2020-12-19,na
Kirkland,nb_total,2020-12-19,na
Lachine,nb_total,2020-12-19,na
LaSalle,nb_total,2020-12-19,na
L'Île-Bizard–Sainte-Geneviève,nb_total,2020-12-19,na
Mercier–Hochelaga-Maisonneuve,nb_total,2020-12-19,na
Montréal Est,nb_total,2020-12-19,na
Montréal-Nord,nb_total,2020-12-19,na
Montréal-Ouest,nb_total,2020-12-19,na
Mont-Royal,nb_total,2020-12-19,na
Outremont,nb_total,2020-12-19,na
Pierrefonds–Roxboro,nb_total,2020-12-19,na
Plateau Mont-Royal,nb_total,2020-12-19,na
Pointe-Claire,nb_total,2020-12-19,na
Rivière-des-Prairies–Pointe-aux-Trembles,nb_total,2020-12-19,na
Rosemont–La Petite Patrie,nb_total,2020-12-19,na
Sainte-Anne-de-Bellevue,nb_total,2020-12-19,na
Saint-Laurent,nb_total,2020-12-19,na
Saint-Léonard,nb_total,2020-12-19,na
Senneville,nb_total,2020-12-19,na
Sud-Ouest,nb_total,2020-12-19,na
Verdun,nb_total,2020-12-19,na
Ville-Marie,nb_total,2020-12-19,na
Villeray–Saint-Michel–Parc-Extension,nb_total,2020-12-19,na
Westmount,nb_total,2020-12-19,na
Territoire à confirmer,nb_total,2020-12-19,na
Total à Montréal,nb_total,2020-12-19,na
Ahuntsic–Cartierville,per100k_total,2020-12-19,3474.2
Anjou,per100k_total,2020-12-19,3423.2
Baie D'urfé,per100k_total,2020-12-19,1307.9
Beaconsfield,per100k_total,2020-12-19,998.8
Côte-des-Neiges–Notre-Dame-de-Grâce,per100k_total,2020-12-19,3187.6
Côte-Saint-Luc,per100k_total,2020-12-19,4216.0
Dollard-des-Ormeaux,per100k_total,2020-12-19,2284.3
Dorval,per100k_total,2020-12-19,2123.3
Hampstead,per100k_total,2020-12-19,2509.7
Kirkland,per100k_total,2020-12-19,1588.0
Lachine,per100k_total,2020-12-19,3113.1
LaSalle,per100k_total,2020-12-19,3380.5
L'Île-Bizard–Sainte-Geneviève,per100k_total,2020-12-19,2101.8
Mercier–Hochelaga-Maisonneuve,per100k_total,2020-12-19,3143.6
Montréal Est,per100k_total,2020-12-19,2623.4
Montréal-Nord,per100k_total,2020-12-19,5556.0
Montréal-Ouest,per100k_total,2020-12-19,1326.7
Mont-Royal,per100k_total,2020-12-19,3102.2
Outremont,per100k_total,2020-12-19,2797.0
Pierrefonds–Roxboro,per100k_total,2020-12-19,2342.1
Plateau Mont-Royal,per100k_total,2020-12-19,2055.8
Pointe-Claire,per100k_total,2020-12-19,1469.1
Rivière-des-Prairies–Pointe-aux-Trembles,per100k_total,2020-12-19,3939.4
Rosemont–La Petite Patrie,per100k_total,2020-12-19,2602.6
Sainte-Anne-de-Bellevue,per100k_total,2020-12-19,1371.5
Saint-Laurent,per100k_total,2020-12-19,3148.9
Saint-Léonard,per100k_total,2020-12-19,3863.1
Senneville,per100k_total,2020-12-19,1737.2
Sud-Ouest,per100k_total,2020-12-19,2573.2
Verdun,per100k_total,2020-12-19,2380.5
Ville-Marie,per100k_total,2020-12-19,2608.5
Villeray–Saint-Michel–Parc-Extension,per100k_total,2020-12-19,3475.8
Westmount,per100k_total,2020-12-19,2013.6
Territoire à confirmer,per100k_total,2020-12-19,na
Total à Montréal,per100k_total,2020-12-19,2939.0
Ahuntsic–Cartierville,deaths_nb_last14days,2020-12-19,5.0
Anjou,deaths_nb_last14days,2020-12-19,0.0
Baie D'urfé,deaths_nb_last14days,2020-12-19,0.0
Beaconsfield,deaths_nb_last14days,2020-12-19,5.0
Côte-des-Neiges–Notre-Dame-de-Grâce,deaths_nb_last14days,2020-12-19,10.0
Côte-Saint-Luc,deaths_nb_last14days,2020-12-19,7.0
Dollard-des-Ormeaux,deaths_nb_last14days,2020-12-19,0.0
Dorval,deaths_nb_last14days,2020-12-19,5.0
Hampstead,deaths_nb_last14days,2020-12-19,0.0
Kirkland,deaths_nb_last14days,2020-12-19,5.0
Lachine,deaths_nb_last14days,2020-12-19,5.0
LaSalle,deaths_nb_last14days,2020-12-19,5.0
L'Île-Bizard–Sainte-Geneviève,deaths_nb_last14days,2020-12-19,5.0
Mercier–Hochelaga-Maisonneuve,deaths_nb_last14days,2020-12-19,5.0
Montréal Est,deaths_nb_last14days,2020-12-19,0.0
Montréal-Nord,deaths_nb_last14days,2020-12-19,5.0
Montréal-Ouest,deaths_nb_last14days,2020-12-19,0.0
Mont-Royal,deaths_nb_last14days,2020-12-19,0.0
Outremont,deaths_nb_last14days,2020-12-19,5.0
Pierrefonds–Roxboro,deaths_nb_last14days,2020-12-19,14.0
Plateau Mont-Royal,deaths_nb_last14days,2020-12-19,0.0
Pointe-Claire,deaths_nb_last14days,2020-12-19,5.0
Rivière-des-Prairies–Pointe-aux-Trembles,deaths_nb_last14days,2020-12-19,5.0
Rosemont–La Petite Patrie,deaths_nb_last14days,2020-12-19,7.0
