date,Regroupement,Croisement,Nom,cas_cum_lab_n,cas_cum_epi_n,cases,cas_cum_tot_t,cas_quo_tot_t,cas_quo_lab_n,cas_quo_epi_n,new_cases,active_cases,act_cum_tot_t,cas_quo_tot_m,cas_quo_tot_tm,recovered,new_recovered,deaths,dec_cum_tot_t,dec_quo_tot_t,deaths_chsld,deaths_psr,deaths_home,deaths_other,new_deaths,dec_quo_chs_n,dec_quo_rpa_n,dec_quo_dom_n,dec_quo_aut_n,dec_quo_tot_m,dec_quo_tot_tm,hos_cum_reg_n,hos_cum_si_n,hos_cum_tot_n,hos_cum_tot_t,hos_quo_tot_t,hos_quo_reg_n,hos_quo_si_n,hos_quo_tot_n,hos_quo_tot_m,psi_cum_tes_n,psi_cum_pos_n,negative_tests,psi_quo_pos_n,new_negative_tests,psi_quo_tes_n,psi_quo_pos_t,psi_cum_adm_n,hos_act_reg_n,hos_act_si_n,hos_act_tot_n,psi_heb_pos_t,hos_quo_si_t,psi_14j_pos_t,psi_cum_pos_reinf_n,psi_heb_cas_t,psi_heb_inf_n,psi_heb_pos_n,psi_heb_tes_n,psi_quo_cas_t,psi_quo_tot_m,hos_quo_reg_avec_n,hos_quo_reg_avec_t,hos_quo_reg_inc_n,hos_quo_reg_inc_t,hos_quo_reg_pour_n,hos_quo_reg_pour_t,hos_quo_reg_t,hos_quo_si_avec_n,hos_quo_si_avec_t,hos_quo_si_inc_n,hos_quo_si_inc_t,hos_quo_si_pour_n,hos_quo_si_pour_t,hos_quo_tot_avec_n,hos_quo_tot_avec_t,hos_quo_tot_inc_n,hos_quo_tot_inc_t,hos_quo_tot_pour_n,hos_quo_tot_pour_t,hos_quo_reg_avec_inc_n,hos_quo_reg_avec_inc_t,hos_quo_si_avec_inc_n,hos_quo_si_avec_inc_t,hos_quo_tot_avec_inc_n,hos_quo_tot_avec_inc_t
2021-10-17,Région,RSS99,Ensemble du Québec,409879.0,10249.0,420128,4904.9,2.35,201.0,1.0,202,5108.0,59.45,na,na,401269,521,11398,133.07,0.01,5729.0,2390.0,2702.0,577.0,1,0.0,1.0,0.0,0.0,na,na,21276.0,4736.0,26012.0,303.68,0.06,4.0,1.0,5.0,na,4807382.0,411533.0,4395849.0,0.0,0,0.0,na,12152006.0,226.0,77.0,303.0,1.54,0.01,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
2021-10-18,Région,RSS99,Ensemble du Québec,410217.0,10253.0,420470,4908.9,2.34,196.0,5.0,201,4861.0,56.58,na,na,401841,518,11403,133.13,0.02,5729.0,2392.0,2705.0,577.0,2,0.0,1.0,1.0,0.0,na,na,21293.0,4739.0,26032.0,303.92,0.07,6.0,0.0,6.0,na,4814513.0,411850.0,4402663.0,0.0,0,0.0,na,12175658.0,222.0,75.0,297.0,1.46,0.0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
2021-10-19,Région,RSS99,Ensemble du Québec,410678.0,10250.0,420928,4914.24,3.13,268.0,1.0,269,4834.0,56.26,na,na,402302,417,11406,133.16,0.0,5728.0,2392.0,2709.0,577.0,0,0.0,0.0,0.0,0.0,na,na,21305.0,4741.0,26046.0,304.08,0.05,4.0,0.0,4.0,na,4822579.0,412307.0,4410272.0,0.0,0,0.0,na,12205873.0,215.0,72.0,287.0,1.49,0.0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
2021-10-20,Région,RSS99,Ensemble du Québec,411106.0,10250.0,421356,4919.24,2.78,233.0,6.0,239,4773.0,55.55,na,na,402774,425,11409,133.2,0.0,5728.0,2393.0,2711.0,577.0,0,0.0,0.0,0.0,0.0,na,na,21312.0,4749.0,26061.0,304.26,0.05,2.0,2.0,4.0,na,4832192.0,412684.0,4419508.0,0.0,0,0.0,na,12237553.0,202.0,72.0,274.0,1.76,0.02,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
2021-10-21,Région,RSS99,Ensemble du Québec,411543.0,10247.0,421790,4924.31,2.87,246.0,1.0,247,4662.0,54.26,na,na,403304,479,11417,133.29,0.0,5729.0,2394.0,2717.0,577.0,0,0.0,0.0,0.0,0.0,na,na,21319.0,4755.0,26074.0,304.41,0.03,3.0,0.0,3.0,na,4841052.0,413164.0,4427888.0,0.0,0,0.0,na,12270610.0,192.0,68.0,260.0,1.68,0.0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
2021-10-24,Région,RSS99,Ensemble du Québec,412733.0,10261.0,422994,4938.36,2.07,177.0,1.0,178,4067.0,47.34,na,na,405120,544,11428,133.42,0.01,5730.0,2395.0,2726.0,577.0,1,0.0,0.0,1.0,0.0,na,na,21362.0,4766.0,26128.0,305.04,0.12,6.0,4.0,10.0,na,4860106.0,414220.0,4445886.0,0.0,0,0.0,na,12338483.0,190.0,69.0,259.0,1.69,0.05,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
2021-10-25,Région,RSS99,Ensemble du Québec,413070.0,10264.0,423334,4942.33,2.41,205.0,2.0,207,3852.0,44.83,na,na,405689,533,11432,133.47,0.0,5730.0,2396.0,2729.0,577.0,0,0.0,0.0,0.0,0.0,na,na,21375.0,4770.0,26145.0,305.24,0.06,4.0,1.0,5.0,na,4866307.0,414502.0,4451805.0,0.0,0,0.0,na,12360465.0,193.0,66.0,259.0,1.41,0.01,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
2021-10-26,Région,RSS99,Ensemble du Québec,413546.0,10266.0,423812,4947.91,2.89,247.0,1.0,248,3870.0,45.04,na,na,406164,392,11436,133.51,0.01,5732.0,2396.0,2731.0,577.0,1,1.0,0.0,0.0,0.0,na,na,21387.0,4776.0,26163.0,305.45,0.13,8.0,3.0,11.0,na,4874275.0,414923.0,4459352.0,0.0,0,0.0,na,12392435.0,191.0,66.0,257.0,1.36,0.03,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
2021-10-27,Région,RSS99,Ensemble du Québec,414028.0,10262.0,424290,4953.49,3.27,280.0,1.0,281,3981.0,46.33,na,na,406512,353,11440,133.56,0.01,5735.0,2396.0,2732.0,577.0,1,1.0,0.0,0.0,0.0,na,na,21398.0,4783.0,26181.0,305.66,0.05,4.0,0.0,4.0,na,4884098.0,415358.0,4468740.0,0.0,0,0.0,na,12425144.0,187.0,67.0,254.0,1.37,0.0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
2021-10-28,Région,RSS99,Ensemble du Québec,414537.0,10264.0,424801,4959.46,3.77,321.0,3.0,324,4042.0,47.04,na,na,406967,456,11442,133.58,0.0,5737.0,2396.0,2732.0,577.0,0,0.0,0.0,0.0,0.0,na,na,21407.0,4790.0,26197.0,305.84,0.05,2.0,2.0,4.0,na,4891252.0,415812.0,4475440.0,0.0,0,0.0,na,12453347.0,182.0,68.0,250.0,1.43,0.02,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
2021-10-31,Région,RSS99,Ensemble du Québec,416175.0,10281.0,426456,4978.78,3.5,296.0,5.0,301,4415.0,51.39,na,na,408245,409,11447,133.64,0.0,5739.0,2396.0,2735.0,577.0,0,0.0,0.0,0.0,0.0,na,na,21438.0,4802.0,26240.0,306.35,0.05,2.0,2.0,4.0,na,4909777.0,417410.0,4492367.0,0.0,0,0.0,na,12524407.0,177.0,67.0,244.0,2.42,0.02,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
2021-11-01,Région,RSS99,Ensemble du Québec,416665.0,10281.0,426946,4984.5,3.35,283.0,5.0,288,4497.0,52.34,na,na,408660,394,11453,133.71,0.01,5740.0,2397.0,2739.0,577.0,1,1.0,0.0,0.0,0.0,na,na,21452.0,4809.0,26261.0,306.59,0.06,5.0,0.0,5.0,na,4915498.0,417867.0,4497631.0,0.0,0,0.0,na,12545653.0,179.0,71.0,250.0,2.27,0.0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
2021-11-02,Région,RSS99,Ensemble du Québec,417188.0,10283.0,427471,4990.63,3.82,327.0,1.0,328,4678.0,54.45,na,na,409002,310,11461,133.8,0.01,5741.0,2398.0,2745.0,577.0,1,0.0,0.0,1.0,0.0,na,na,21465.0,4811.0,26276.0,306.77,0.06,4.0,1.0,5.0,na,4923548.0,419544.0,4504004.0,0.0,0,0.0,na,12578510.0,178.0,70.0,248.0,2.01,0.01,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
2021-11-03,Région,RSS99,Ensemble du Québec,417774.0,10285.0,428059,4997.5,4.43,377.0,4.0,381,4878.0,56.77,na,na,409389,332,11461,133.8,0.01,5740.0,2398.0,2746.0,577.0,1,0.0,0.0,1.0,0.0,na,na,21472.0,4814.0,26286.0,306.88,0.05,2.0,2.0,4.0,na,4933560.0,420115.0,4513445.0,0.0,0,0.0,na,12611239.0,178.0,63.0,241.0,1.95,0.02,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
2021-11-04,Région,RSS99,Ensemble du Québec,418348.0,10282.0,428630,5004.16,4.1,352.0,0.0,352,4996.0,58.15,na,na,409839,425,11462,133.82,0.0,5741.0,2398.0,2746.0,577.0,0,0.0,0.0,0.0,0.0,na,na,21489.0,4817.0,26306.0,307.12,0.05,4.0,0.0,4.0,na,4941727.0,420729.0,4520998.0,0.0,0,0.0,na,12641525.0,183.0,57.0,240.0,1.97,0.0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
2021-11-07,Région,RSS99,Ensemble du Québec,420111.0,10283.0,430394,5024.76,2.72,234.0,0.0,234,5253.0,61.14,na,na,411352,502,11473,133.94,0.01,5741.0,2403.0,2752.0,577.0,1,0.0,1.0,0.0,0.0,na,na,21515.0,4823.0,26338.0,307.49,0.02,2.0,0.0,2.0,na,4962708.0,422512.0,4540196.0,0.0,0,0.0,na,12720685.0,177.0,48.0,225.0,2.44,0.0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
2021-11-08,Région,RSS99,Ensemble du Québec,420659.0,10280.0,430939,5031.12,3.67,315.0,0.0,315,5219.0,60.74,na,na,411922,575,11479,134.01,0.02,5744.0,2404.0,2754.0,577.0,2,1.0,0.0,1.0,0.0,na,na,21526.0,4826.0,26352.0,307.65,0.07,6.0,0.0,6.0,na,4968631.0,423044.0,4545587.0,0.0,0,0.0,na,12744259.0,174.0,45.0,219.0,2.31,0.0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
2021-11-09,Région,RSS99,Ensemble du Québec,421328.0,10283.0,431611,5038.96,5.52,469.0,5.0,474,5377.0,62.58,na,na,412418,475,11480,134.03,0.0,5744.0,2404.0,2755.0,577.0,0,0.0,0.0,0.0,0.0,na,na,21543.0,4828.0,26371.0,307.88,0.08,6.0,1.0,7.0,na,4976340.0,423712.0,4552628.0,0.0,0,0.0,na,12777058.0,175.0,45.0,220.0,2.19,0.01,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
2021-11-10,Région,RSS99,Ensemble du Québec,421991.0,10283.0,432274,5046.71,4.63,397.0,1.0,398,5543.0,64.51,na,na,412920,505,11484,134.07,0.01,5745.0,2405.0,2756.0,578.0,1,0.0,0.0,1.0,0.0,na,na,21551.0,4831.0,26382.0,308.0,0.01,1.0,0.0,1.0,na,4988549.0,424325.0,4564224.0,0.0,0,0.0,na,12821992.0,173.0,42.0,215.0,2.09,0.0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
2021-11-11,Région,RSS99,Ensemble du Québec,422713.0,10277.0,432990,5055.06,5.04,432.0,1.0,433,5728.0,66.67,na,na,413468,493,11486,134.1,0.0,5745.0,2407.0,2756.0,578.0,0,0.0,0.0,0.0,0.0,na,na,21561.0,4833.0,26394.0,308.14,0.05,3.0,1.0,4.0,na,4996175.0,425102.0,4571073.0,0.0,0,0.0,na,12852050.0,165.0,40.0,205.0,2.21,0.01,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
2021-11-14,Région,RSS99,Ensemble du Québec,424565.0,10283.0,434848,5076.76,3.41,290.0,3.0,293,5784.0,67.32,na,na,415243,605,11496,134.21,0.0,5746.0,2409.0,2763.0,578.0,0,0.0,0.0,0.0,0.0,na,na,21587.0,4846.0,26433.0,308.6,0.1,4.0,5.0,9.0,na,5014897.0,426970.0,4587927.0,0.0,0,0.0,na,12926510.0,160.0,42.0,202.0,3.62,0.06,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
2021-11-15,Région,RSS99,Ensemble du Québec,425083.0,10282.0,435365,5082.79,3.68,316.0,0.0,316,5708.0,66.43,na,na,415822,585,11499,134.25,0.0,5746.0,2409.0,2766.0,578.0,0,0.0,0.0,0.0,0.0,na,na,21597.0,4852.0,26449.0,308.79,0.03,2.0,1.0,3.0,na,5020671.0,427446.0,4593225.0,0.0,0,0.0,na,12948913.0,153.0,47.0,200.0,2.53,0.01,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
2021-11-16,Région,RSS99,Ensemble du Québec,425800.0,10283.0,436083,5091.17,5.61,480.0,2.0,482,5897.0,68.63,na,na,416340,463,11499,134.25,0.0,5746.0,2409.0,2766.0,578.0,0,0.0,0.0,0.0,0.0,na,na,21607.0,4856.0,26463.0,308.95,0.05,4.0,0.0,4.0,na,5028113.0,428154.0,4599959.0,0.0,0,0.0,na,12981247.0,148.0,47.0,195.0,2.35,0.0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
2021-11-17,Région,RSS99,Ensemble du Québec,426517.0,10286.0,436803,5099.58,5.28,454.0,0.0,454,6098.0,70.97,na,na,416850,479,11501,134.27,0.02,5746.0,2410.0,2766.0,579.0,2,0.0,1.0,0.0,1.0,na,na,21624.0,4858.0,26482.0,309.17,0.08,7.0,0.0,7.0,na,5038476.0,428904.0,4609572.0,0.0,0,0.0,na,13015586.0,159.0,46.0,205.0,2.34,0.0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
2021-11-18,Région,RSS99,Ensemble du Québec,427261.0,10287.0,437548,5108.28,5.11,437.0,2.0,439,6128.0,71.32,na,na,417566,668,11503,134.3,0.0,5747.0,2410.0,2767.0,579.0,0,0.0,0.0,0.0,0.0,na,na,21635.0,4863.0,26498.0,309.36,0.08,6.0,1.0,7.0,na,5046151.0,429612.0,4616539.0,0.0,0,0.0,na,13045959.0,156.0,45.0,201.0,2.34,0.01,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
2021-11-21,Région,RSS99,Ensemble du Québec,429581.0,10288.0,439869,5135.38,5.98,512.0,2.0,514,5825.0,67.8,na,na,419601,606,11511,134.39,0.01,5748.0,2412.0,2772.0,579.0,1,1.0,0.0,0.0,0.0,na,na,21671.0,4877.0,26548.0,309.94,0.01,1.0,0.0,1.0,na,5064918.0,431756.0,4633162.0,0.0,0,0.0,na,13120139.0,158.0,46.0,204.0,2.89,0.0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
2021-11-22,Région,RSS99,Ensemble du Québec,430176.0,10285.0,440461,5142.29,4.61,396.0,0.0,396,6326.0,73.63,na,na,420277,684,11516,134.45,0.0,5748.0,2412.0,2777.0,579.0,0,0.0,0.0,0.0,0.0,na,na,21683.0,4881.0,26564.0,310.13,0.06,5.0,0.0,5.0,na,5070841.0,432445.0,4638396.0,0.0,0,0.0,na,13144311.0,157.0,46.0,203.0,2.86,0.0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
2021-11-23,Région,RSS99,Ensemble du Québec,431053.0,10290.0,441343,5152.58,6.76,577.0,4.0,581,6703.0,78.02,na,na,420765,450,11517,134.46,0.01,5749.0,2412.0,2777.0,579.0,1,1.0,0.0,0.0,0.0,na,na,20407.0,5214.0,25621.0,299.12,0.08,5.0,2.0,7.0,na,5078287.0,433320.0,4644967.0,0.0,0,0.0,na,13176746.0,165.0,46.0,211.0,2.78,0.02,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
2021-11-24,Région,RSS99,Ensemble du Québec,433216.0,10331.0,443547,5178.32,6.87,590.0,0.0,590,7047.0,82.02,na,na,422614,509,11522,134.52,0.0,5750.0,2413.0,2780.0,579.0,0,0.0,0.0,0.0,0.0,na,na,20422.0,5220.0,25642.0,299.36,0.07,5.0,1.0,6.0,na,5089063.0,434276.0,4654787.0,0.0,0,0.0,na,13212118.0,165.0,45.0,210.0,2.81,0.01,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
2021-11-25,Région,RSS99,Ensemble du Québec,434249.0,10335.0,444584,5190.42,7.33,626.0,4.0,630,7324.0,85.24,na,na,423390,732,11522,134.52,0.0,5750.0,2412.0,2781.0,579.0,0,0.0,0.0,0.0,0.0,na,na,20433.0,5221.0,25654.0,299.5,0.07,5.0,1.0,6.0,na,5097461.0,435360.0,4662101.0,0.0,0,0.0,na,13245823.0,163.0,43.0,206.0,2.91,0.01,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
2021-11-28,Région,RSS99,Ensemble du Québec,437048.0,10338.0,447386,5223.13,5.0,428.0,2.0,430,7846.0,91.32,na,na,425650,781,11527,134.58,0.01,5750.0,2413.0,2785.0,579.0,1,0.0,0.0,1.0,0.0,na,na,20480.0,5238.0,25718.0,300.25,0.07,6.0,0.0,6.0,na,5118226.0,438049.0,4680177.0,0.0,0,0.0,na,13329440.0,181.0,45.0,226.0,3.2,0.0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
2021-11-29,Région,RSS99,Ensemble du Québec,437834.0,10336.0,448170,5232.29,5.7,490.0,0.0,490,7913.0,92.1,na,na,426371,695,11530,134.61,0.01,5750.0,2413.0,2788.0,579.0,1,0.0,0.0,1.0,0.0,na,na,20496.0,5246.0,25742.0,300.53,0.08,5.0,2.0,7.0,na,5124132.0,438752.0,4685380.0,0.0,0,0.0,na,13355029.0,176.0,51.0,227.0,2.88,0.02,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
2021-11-30,Région,RSS99,Ensemble du Québec,439028.0,10338.0,449366,5246.25,9.21,787.0,4.0,791,8447.0,98.31,na,na,427017,638,11532,134.63,0.0,5750.0,2413.0,2790.0,579.0,0,0.0,0.0,0.0,0.0,na,na,20518.0,5250.0,25768.0,300.84,0.12,9.0,1.0,10.0,na,5129012.0,439403.0,4689609.0,0.0,0,0.0,na,13376396.0,187.0,52.0,239.0,2.99,0.01,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
2021-12-01,Région,RSS99,Ensemble du Québec,440175.0,10337.0,450512,5259.63,8.76,752.0,1.0,753,8869.0,103.23,na,na,427720,614,11534,134.66,0.0,5750.0,2414.0,2791.0,579.0,0,0.0,0.0,0.0,0.0,na,na,20530.0,5257.0,25787.0,301.06,0.07,4.0,2.0,6.0,na,5137220.0,440585.0,4696635.0,0.0,0,0.0,na,13411197.0,174.0,53.0,227.0,3.15,0.02,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
2021-12-02,Région,RSS99,Ensemble du Québec,441531.0,10336.0,451867,5275.45,9.81,841.0,2.0,843,9297.0,108.21,na,na,428650,875,11536,134.68,0.0,5750.0,2415.0,2792.0,579.0,0,0.0,0.0,0.0,0.0,na,na,20544.0,5264.0,25808.0,301.3,0.07,3.0,3.0,6.0,na,5148927.0,441899.0,4707028.0,0.0,0,0.0,na,13450558.0,173.0,57.0,230.0,3.27,0.03,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
2021-12-05,Région,RSS99,Ensemble du Québec,445482.0,10342.0,455824,5321.65,7.29,623.0,3.0,626,10272.0,119.55,na,na,431645,926,11540,134.73,0.0,5751.0,2415.0,2795.0,579.0,0,0.0,0.0,0.0,0.0,na,na,20577.0,5279.0,25856.0,301.86,0.08,6.0,1.0,7.0,na,5173300.0,445841.0,4727459.0,0.0,0,0.0,na,13549380.0,164.0,62.0,226.0,na,0.01,3.32,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
2021-12-06,Région,RSS99,Ensemble du Québec,446716.0,10342.0,457058,5336.05,8.78,750.0,4.0,754,10530.0,122.56,na,na,432617,1003,11545,134.79,0.0,5751.0,2415.0,2799.0,580.0,0,0.0,0.0,0.0,0.0,na,na,20605.0,5282.0,25887.0,302.23,0.08,7.0,0.0,7.0,na,5179776.0,446943.0,4732833.0,0.0,0,0.0,na,13576148.0,177.0,58.0,235.0,4.22,0.0,3.43,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
2021-12-07,Région,RSS99,Ensemble du Québec,448082.0,10343.0,458425,5352.01,10.63,910.0,3.0,913,11140.0,129.66,na,na,433351,666,11547,134.81,0.0,5751.0,2415.0,2800.0,581.0,0,0.0,0.0,0.0,0.0,na,na,20627.0,5289.0,25916.0,302.56,0.07,6.0,0.0,6.0,na,5187048.0,448212.0,4738836.0,0.0,0,0.0,na,13607244.0,183.0,59.0,242.0,4.1,0.0,3.54,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
2021-12-08,Région,RSS99,Ensemble du Québec,449886.0,10346.0,460232,5373.11,13.65,1169.0,4.0,1173,12085.0,140.66,na,na,434196,806,11548,134.82,0.0,5751.0,2415.0,2801.0,581.0,0,0.0,0.0,0.0,0.0,na,na,20653.0,5295.0,25948.0,302.94,0.1,7.0,2.0,9.0,na,5195759.0,449734.0,4746025.0,0.0,0,0.0,na,13643657.0,195.0,60.0,255.0,4.15,0.02,3.64,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
2021-12-09,Région,RSS99,Ensemble du Québec,451892.0,10353.0,462245,5396.61,14.68,1257.0,4.0,1261,12921.0,150.39,na,na,435347,1129,11554,134.89,0.01,5751.0,2415.0,2807.0,581.0,1,0.0,0.0,1.0,0.0,na,na,20669.0,5304.0,25973.0,303.23,0.14,8.0,4.0,12.0,na,5209009.0,451716.0,4757293.0,0.0,0,0.0,na,13688579.0,194.0,62.0,256.0,4.3,0.05,3.75,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
2021-12-12,Région,RSS99,Ensemble du Québec,457243.0,10365.0,467608,5459.22,10.1,865.0,3.0,868,14251.0,165.87,na,na,439376,1300,11562,134.98,0.01,5752.0,2415.0,2814.0,581.0,1,0.0,0.0,1.0,0.0,na,na,20726.0,5330.0,26056.0,304.2,0.08,5.0,2.0,7.0,na,5236218.0,457322.0,4778896.0,0.0,0,0.0,na,13799642.0,195.0,73.0,268.0,na,0.02,4.16,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
2021-12-13,Région,RSS99,Ensemble du Québec,458990.0,10365.0,469355,5479.62,12.22,1046.0,4.0,1050,14617.0,170.13,na,na,440760,1353,11567,135.04,0.01,5752.0,2415.0,2819.0,581.0,1,0.0,0.0,1.0,0.0,na,na,20764.0,5341.0,26105.0,304.77,0.22,16.0,3.0,19.0,na,5244306.0,458864.0,4785442.0,0.0,0,0.0,na,13831217.0,218.0,75.0,293.0,5.09,0.03,4.3,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
2021-12-14,Région,RSS99,Ensemble du Québec,461372.0,10369.0,471741,5507.47,14.94,1278.0,6.0,1284,15974.0,185.92,na,na,441758,978,11571,135.09,0.0,5753.0,2415.0,2822.0,581.0,0,0.0,0.0,0.0,0.0,na,na,20794.0,5346.0,26140.0,305.18,0.13,10.0,1.0,11.0,na,5253342.0,461054.0,4792288.0,0.0,0,0.0,na,13868118.0,236.0,73.0,309.0,5.49,0.01,4.51,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
2021-12-15,Région,RSS99,Ensemble du Québec,464104.0,10373.0,474477,5528.98,17.27,1479.0,4.0,1483,17400.0,202.59,na,na,443037,1149,11577,134.9,0.02,5753.0,2415.0,2828.0,581.0,2,0.0,0.0,2.0,0.0,na,na,20828.0,5347.0,26175.0,305.01,0.12,10.0,0.0,10.0,na,5264237.0,463969.0,4800268.0,0.0,0,0.0,na,13911817.0,242.0,63.0,305.0,5.86,0.0,4.76,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
2021-12-16,Région,RSS99,Ensemble du Québec,467867.0,10378.0,478245,5572.89,21.53,1840.0,9.0,1849,19558.0,227.72,na,na,444657,1554,11584,134.99,0.01,5753.0,2417.0,2833.0,581.0,1,0.0,1.0,0.0,0.0,na,na,20859.0,5355.0,26214.0,305.47,0.14,10.0,2.0,12.0,na,5275544.0,467155.0,4808389.0,0.0,0,0.0,na,13956092.0,250.0,62.0,312.0,6.31,0.02,5.08,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
