date,RSS01_DOSE_Numero1_cumu,RSS02_DOSE_Numero1_cumu,RSS03_DOSE_Numero1_cumu,RSS04_DOSE_Numero1_cumu,RSS05_DOSE_Numero1_cumu,RSS06_DOSE_Numero1_cumu,RSS07_DOSE_Numero1_cumu,RSS08_DOSE_Numero1_cumu,RSS09_DOSE_Numero1_cumu,RSS10_DOSE_Numero1_cumu,RSS11_DOSE_Numero1_cumu,RSS12_DOSE_Numero1_cumu,RSS13_DOSE_Numero1_cumu,RSS14_DOSE_Numero1_cumu,RSS15_DOSE_Numero1_cumu,RSS16_DOSE_Numero1_cumu,RSS17_DOSE_Numero1_cumu,RSS18_DOSE_Numero1_cumu,RSSHQ_DOSE_Numero1_cumu,RSSND_DOSE_Numero1_cumu,RSS99_DOSE_Numero1_cumu,RSS01_DOSE_Numero1_jour,RSS02_DOSE_Numero1_jour,RSS03_DOSE_Numero1_jour,RSS04_DOSE_Numero1_jour,RSS05_DOSE_Numero1_jour,RSS06_DOSE_Numero1_jour,RSS07_DOSE_Numero1_jour,RSS08_DOSE_Numero1_jour,RSS09_DOSE_Numero1_jour,RSS10_DOSE_Numero1_jour,RSS11_DOSE_Numero1_jour,RSS12_DOSE_Numero1_jour,RSS13_DOSE_Numero1_jour,RSS14_DOSE_Numero1_jour,RSS15_DOSE_Numero1_jour,RSS16_DOSE_Numero1_jour,RSS17_DOSE_Numero1_jour,RSS18_DOSE_Numero1_jour,RSSHQ_DOSE_Numero1_jour,RSSND_DOSE_Numero1_jour,RSS99_DOSE_Numero1_jour,RSS01_DOSE_Numero2_cumu,RSS02_DOSE_Numero2_cumu,RSS03_DOSE_Numero2_cumu,RSS04_DOSE_Numero2_cumu,RSS05_DOSE_Numero2_cumu,RSS06_DOSE_Numero2_cumu,RSS07_DOSE_Numero2_cumu,RSS08_DOSE_Numero2_cumu,RSS09_DOSE_Numero2_cumu,RSS10_DOSE_Numero2_cumu,RSS11_DOSE_Numero2_cumu,RSS12_DOSE_Numero2_cumu,RSS13_DOSE_Numero2_cumu,RSS14_DOSE_Numero2_cumu,RSS15_DOSE_Numero2_cumu,RSS16_DOSE_Numero2_cumu,RSS17_DOSE_Numero2_cumu,RSS18_DOSE_Numero2_cumu,RSSHQ_DOSE_Numero2_cumu,RSSND_DOSE_Numero2_cumu,RSS99_DOSE_Numero2_cumu,RSS01_DOSE_Numero2_jour,RSS02_DOSE_Numero2_jour,RSS03_DOSE_Numero2_jour,RSS04_DOSE_Numero2_jour,RSS05_DOSE_Numero2_jour,RSS06_DOSE_Numero2_jour,RSS07_DOSE_Numero2_jour,RSS08_DOSE_Numero2_jour,RSS09_DOSE_Numero2_jour,RSS10_DOSE_Numero2_jour,RSS11_DOSE_Numero2_jour,RSS12_DOSE_Numero2_jour,RSS13_DOSE_Numero2_jour,RSS14_DOSE_Numero2_jour,RSS15_DOSE_Numero2_jour,RSS16_DOSE_Numero2_jour,RSS17_DOSE_Numero2_jour,RSS18_DOSE_Numero2_jour,RSSHQ_DOSE_Numero2_jour,RSSND_DOSE_Numero2_jour,RSS99_DOSE_Numero2_jour,RSS01_DOSES_Total_cumu,RSS02_DOSES_Total_cumu,RSS03_DOSES_Total_cumu,RSS04_DOSES_Total_cumu,RSS05_DOSES_Total_cumu,RSS06_DOSES_Total_cumu,RSS07_DOSES_Total_cumu,RSS08_DOSES_Total_cumu,RSS09_DOSES_Total_cumu,RSS10_DOSES_Total_cumu,RSS11_DOSES_Total_cumu,RSS12_DOSES_Total_cumu,RSS13_DOSES_Total_cumu,RSS14_DOSES_Total_cumu,RSS15_DOSES_Total_cumu,RSS16_DOSES_Total_cumu,RSS17_DOSES_Total_cumu,RSS18_DOSES_Total_cumu,RSSHQ_DOSES_Total_cumu,RSSND_DOSES_Total_cumu,RSS99_DOSES_Total_cumu,RSS01_DOSES_Total_jour,RSS02_DOSES_Total_jour,RSS03_DOSES_Total_jour,RSS04_DOSES_Total_jour,RSS05_DOSES_Total_jour,RSS06_DOSES_Total_jour,RSS07_DOSES_Total_jour,RSS08_DOSES_Total_jour,RSS09_DOSES_Total_jour,RSS10_DOSES_Total_jour,RSS11_DOSES_Total_jour,RSS12_DOSES_Total_jour,RSS13_DOSES_Total_jour,RSS14_DOSES_Total_jour,RSS15_DOSES_Total_jour,RSS16_DOSES_Total_jour,RSS17_DOSES_Total_jour,RSS18_DOSES_Total_jour,RSSHQ_DOSES_Total_jour,RSSND_DOSES_Total_jour,RSS99_DOSES_Total_jour
2021-04-08,37974,54578,140965,103006,85935,523059,70061,26133,31041,9311,28530,76587,89731,97499,106697,251364,5135,10277,3074,3402,1754359,2351,2568,5317,5669,3624,13167,3821,923,621,91,381,4768,3019,4797,3853,12139,16,33,13,92,67263,10,551,1137,114,115,2398,885,4,312,43,1605,95,54,31,68,348,819,3422,2322,1553,15886,0,395,691,27,2,24,448,0,245,1,901,1,2,1,14,175,34,568,28,18,3575,37984,55129,142102,103121,86050,525460,70947,26137,31353,9354,30135,76682,89785,97530,106765,251713,5954,13700,5398,4957,1770256,2351,2963,6008,5696,3626,13191,4269,923,866,92,1282,4769,3021,4798,3867,12314,50,601,41,110,70838
2021-04-09,41263,57246,146358,108317,89684,538286,73828,27344,32072,9311,30308,81107,93011,101554,111418,263769,5162,10310,3085,3429,1826862,3289,2668,5393,5311,3749,15227,3767,1211,1031,0,1778,4520,3280,4055,4721,12405,27,33,11,27,72503,11,1019,1822,114,116,2457,939,4,533,43,1805,98,56,31,71,566,882,4165,2360,1566,18658,1,468,685,0,1,59,54,0,221,0,200,3,2,0,3,218,63,743,38,13,2772,41274,58265,148180,108432,89800,540746,74768,27348,32605,9354,32113,81205,93067,101585,111489,264336,6044,14476,5447,4997,1845531,3290,3136,6078,5311,3750,15286,3821,1211,1252,0,1978,4523,3282,4055,4724,12623,90,776,49,40,75275
2021-04-10,44171,60236,153560,111794,93279,546929,77646,28033,32518,9311,31853,84802,95878,104791,115041,274851,5167,10332,3100,3434,1886726,2908,2990,7202,3477,3595,8643,3818,689,446,0,1545,3695,2867,3237,3623,11082,5,22,15,5,59864,11,1473,2435,114,129,2474,940,5,755,43,1808,98,58,31,76,572,907,4575,2374,1577,20455,0,454,613,0,13,17,1,1,222,0,3,0,2,0,5,6,25,410,14,11,1797,44182,61710,155995,111909,93408,549406,78587,28038,33273,9354,33661,84900,95936,104822,115117,275425,6074,14908,5476,5013,1907194,2908,3445,7815,3477,3608,8660,3819,690,668,0,1548,3695,2869,3237,3628,11089,30,432,29,16,61663
2021-04-11,45739,63378,161950,114117,95741,554931,81206,28639,32559,9311,31904,87728,98547,108479,119341,286158,5167,10338,3109,3436,1941778,1568,3142,8390,2323,2462,8002,3560,606,41,0,51,2926,2669,3688,4300,11307,0,6,9,2,55052,11,1627,2437,115,402,2491,943,5,912,43,1808,99,60,31,76,591,907,4659,2384,1582,21183,0,154,2,1,273,17,3,0,157,0,0,1,2,0,0,19,0,84,10,5,728,45750,65006,164387,114233,96143,557425,82150,28644,33471,9354,33712,87827,98607,108510,119417,286751,6074,14998,5495,5020,1962974,1568,3296,8392,2324,2735,8019,3563,606,198,0,51,2927,2671,3688,4300,11326,0,90,19,7,55780
2021-04-12,48517,63530,168668,116362,99659,568273,83625,28921,33184,9311,31978,91551,101541,113153,123296,296823,5200,10374,3135,3442,2000543,2778,152,6718,2245,3918,13342,2419,282,625,0,74,3823,2994,4674,3955,10665,33,36,26,6,58765,236,1656,2438,116,404,2720,946,5,914,43,1808,102,64,35,80,597,1070,5029,2439,1602,22304,225,29,1,1,2,229,3,0,2,0,0,3,4,4,4,6,163,370,55,20,1121,48753,65187,171106,116479,100063,570996,84572,28926,34098,9354,33786,91653,101605,113188,123376,297422,6270,15404,5577,5047,2022862,3003,181,6719,2246,3920,13571,2422,282,627,0,74,3826,2998,4678,3959,10671,196,406,82,27,59888
2021-04-13,51938,63792,176073,122209,103047,583713,86840,29764,33232,9337,32005,95615,103966,117778,129835,307642,5237,10396,3149,3445,2069013,3421,262,7405,5847,3388,15440,3215,843,48,26,27,4064,2425,4625,6539,10819,37,22,14,3,68470,237,1695,2440,153,419,3263,967,14,916,47,2241,105,66,126,130,685,1239,5333,2486,1624,24186,1,39,2,37,15,543,21,9,2,4,433,3,2,91,50,88,169,304,47,22,1882,52175,65488,178513,122363,103466,586979,87809,29778,34148,9384,34246,95720,104032,117904,129965,308329,6476,15730,5638,5072,2093215,3422,301,7407,5884,3403,15983,3237,852,50,30,460,4067,2427,4716,6589,10907,206,326,61,25,70353
2021-04-14,54144,66084,184458,128130,107069,598904,89651,30633,33716,9348,33620,98212,105448,121666,136493,317419,5260,10410,3166,3455,2137286,2206,2292,8385,5921,4022,15191,2811,869,484,11,1615,2597,1482,3888,6658,9777,23,14,17,10,68273,240,1807,2446,444,584,3892,975,14,916,47,2623,106,221,390,205,760,1329,5552,2538,1641,26730,3,112,6,291,165,629,8,0,0,0,382,1,155,264,75,75,90,219,52,17,2544,54384,67892,186904,128575,107653,602799,90628,30647,34632,9395,36243,98318,105669,122056,136699,318182,6589,15963,5707,5099,2164034,2209,2404,8391,6212,4187,15820,2819,869,484,11,1997,2598,1637,4152,6734,9853,113,233,69,27,70819
2021-04-15,56567,69799,193278,132266,111423,613722,92627,32067,34884,9351,34647,102792,109113,125580,142320,329125,5306,10448,3173,3593,2212081,2423,3715,8820,4136,4354,14818,2976,1434,1168,3,1027,4580,3665,3914,5827,11706,46,38,7,138,74795,527,1831,2465,513,599,4344,976,17,924,88,2740,139,338,503,240,1589,1446,5830,2577,1654,29340,287,24,19,69,15,452,1,3,8,41,117,33,117,113,35,829,117,278,39,13,2610,57094,71631,195743,132780,112022,618070,93605,32084,35808,9439,37387,102931,109452,126083,142561,330717,6752,16279,5753,5250,2241441,2710,3739,8839,4205,4369,15271,2977,1437,1176,44,1144,4613,3783,4027,5862,12535,163,316,46,151,77407
2021-04-16,58740,73969,202666,137747,116171,628717,96018,32823,35688,9351,35839,107518,112237,129225,146198,337314,5358,10479,3190,3657,2282905,2173,4170,9388,5481,4748,14995,3391,756,804,0,1192,4726,3124,3645,3878,8189,52,31,17,64,70824,790,1835,2484,513,677,4552,986,158,931,88,2748,144,345,526,241,2922,1578,6287,2612,1669,32086,263,4,19,0,78,208,10,141,7,0,8,5,7,23,1,1333,132,457,35,15,2746,59530,75805,205150,138261,116848,633273,97006,32981,36619,9439,38587,107662,112583,129751,146440,340239,6936,16767,5805,5329,2315011,2436,4174,9407,5481,4826,15203,3401,897,811,0,1200,4731,3131,3668,3879,9522,184,488,52,79,73570
2021-04-17,59592,77043,211020,141155,119673,639319,99411,33460,36223,9351,36589,111464,114990,131706,150088,346118,5358,10490,3203,3664,2339917,852,3074,8354,3408,3502,10602,3393,637,535,0,750,3946,2753,2481,3890,8804,0,11,13,7,57012,1059,1991,2539,601,1077,4717,1067,502,931,88,2748,145,508,671,301,4132,1578,6452,2622,1672,35401,269,156,55,88,400,165,81,344,0,0,0,1,163,145,60,1210,0,165,10,3,3315,60651,79035,213560,141757,120750,644040,100480,33962,37154,9439,39337,111609,115499,132377,150390,350253,6936,16943,5828,5339,2375339,1121,3230,8410,3496,3902,10767,3474,981,535,0,750,3947,2916,2626,3950,10014,0,176,23,10,60328
