date,Ahuntsic–Cartierville,Anjou,Baie-D'Urfé,Beaconsfield,Côte-des-Neiges–Notre-Dame-de-Grâce,Côte-Saint-Luc,Dollard-des-Ormeaux,Dorval,Hampstead,Kirkland,Lachine,LaSalle,L'Île-Bizard–Sainte-Geneviève,Mercier–Hochelaga-Maisonneuve,Montréal-Est,Montréal-Nord,Montréal-Ouest,Mont-Royal,Outremont,Pierrefonds–Roxboro,Plateau-Mont-Royal,Pointe-Claire,Rivière-des-Prairies–Pointe-aux-Trembles,Rosemont–La Petite Patrie,Sainte-Anne-de-Bellevue,Saint-Laurent,Saint-Léonard,Senneville,Sud-Ouest,Verdun,Ville-Marie,Villeray–Saint-Michel–Parc-Extension,Westmount,TBC
2021-12-14,12743.0,4358.0,118.0,659.0,14378.0,3488.0,3497.0,986.0,563.0,946.0,3509.0,6784.0,1266.0,10830.0,398.0,10701.0,277.0,1364.0,1567.0,5245.0,6000.0,1355.0,11286.0,8954.0,203.0,9999.0,9768.0,35.0,5009.0,3953.0,6130.0,13439.0,951.0,na
2021-12-15,12808.0,4373.0,119.0,668.0,14437.0,3499.0,3506.0,987.0,570.0,955.0,3531.0,6821.0,1268.0,10893.0,403.0,10723.0,278.0,1371.0,1581.0,5260.0,6094.0,1370.0,11322.0,9089.0,203.0,10041.0,9795.0,36.0,5051.0,3982.0,6197.0,13495.0,958.0,2331.0
2021-12-16,12903.0,4402.0,119.0,670.0,14517.0,3526.0,3519.0,995.0,582.0,959.0,3542.0,6871.0,1271.0,10972.0,408.0,10744.0,280.0,1379.0,1605.0,5279.0,6235.0,1378.0,11364.0,9198.0,206.0,10079.0,9831.0,38.0,5139.0,4030.0,6280.0,13595.0,971.0,2365.0
2021-12-19,13114.0,4498.0,121.0,692.0,14740.0,3566.0,3555.0,1006.0,599.0,980.0,3589.0,6978.0,1288.0,11247.0,414.0,10838.0,291.0,1415.0,1663.0,5324.0,6561.0,1411.0,11542.0,9576.0,217.0,10230.0,9954.0,40.0,5309.0,4168.0,6506.0,13831.0,1000.0,2433.0
2021-12-20,13212.0,4539.0,121.0,700.0,14867.0,3594.0,3596.0,1022.0,604.0,992.0,3616.0,7031.0,1298.0,11370.0,416.0,10878.0,296.0,1436.0,1681.0,5351.0,6700.0,1434.0,11617.0,9752.0,219.0,10285.0,10019.0,40.0,5400.0,4215.0,6617.0,13954.0,1016.0,2464.0
2021-12-21,13301.0,4579.0,126.0,711.0,14978.0,3611.0,3616.0,1033.0,610.0,1008.0,3639.0,7084.0,1314.0,11503.0,420.0,10911.0,299.0,1458.0,1712.0,5392.0,6889.0,1448.0,11677.0,9975.0,220.0,10328.0,10067.0,40.0,5492.0,4286.0,6747.0,14076.0,1031.0,2528.0
2021-12-22,13542.0,4631.0,130.0,731.0,15223.0,3634.0,3655.0,1057.0,619.0,1035.0,3710.0,7182.0,1327.0,11840.0,433.0,11022.0,305.0,1497.0,1767.0,5469.0,7226.0,1483.0,11824.0,10409.0,225.0,10455.0,10202.0,43.0,5684.0,4414.0,6944.0,14377.0,1071.0,2611.0
2021-12-27,14453.0,4928.0,157.0,894.0,16362.0,3818.0,3971.0,1219.0,656.0,1192.0,4124.0,7714.0,1476.0,13084.0,463.0,11486.0,353.0,1665.0,1935.0,5935.0,8448.0,1696.0,12503.0,11765.0,257.0,10986.0,10762.0,49.0,6411.0,5027.0,7838.0,15523.0,1189.0,3024.0
2021-12-28,14640.0,5031.0,161.0,928.0,16688.0,3874.0,4044.0,1254.0,672.0,1229.0,4208.0,7849.0,1498.0,13402.0,465.0,11618.0,360.0,1698.0,1979.0,6031.0,8707.0,1751.0,12700.0,12122.0,268.0,11128.0,10893.0,50.0,6587.0,5175.0,8037.0,15792.0,1218.0,3132.0
2022-01-02,15816.0,5515.0,191.0,1111.0,18247.0,4128.0,4546.0,1491.0,723.0,1430.0,4756.0,8798.0,1687.0,15003.0,498.0,12369.0,403.0,1873.0,2150.0,6875.0,9745.0,2053.0,13969.0,13647.0,329.0,11952.0,11754.0,58.0,7395.0,5854.0,8996.0,17261.0,1336.0,3875.0
2022-01-03,16048.0,5667.0,205.0,1144.0,18643.0,4178.0,4645.0,1523.0,728.0,1468.0,4856.0,8928.0,1731.0,15353.0,507.0,12495.0,411.0,1912.0,2182.0,7063.0,9928.0,2123.0,14245.0,13910.0,344.0,12099.0,11927.0,63.0,7543.0,5956.0,9162.0,17574.0,1366.0,3992.0
2022-01-04,16272.0,5763.0,212.0,1165.0,18895.0,4239.0,4754.0,1557.0,738.0,1514.0,4980.0,9054.0,1787.0,15630.0,517.0,12649.0,413.0,1937.0,2203.0,7208.0,10103.0,2175.0,14494.0,14175.0,348.0,12228.0,12100.0,68.0,7729.0,6054.0,9337.0,17858.0,1386.0,4161.0
2022-01-05,16503.0,5873.0,222.0,1190.0,19169.0,4298.0,4865.0,1592.0,744.0,1543.0,5108.0,9259.0,1843.0,15875.0,524.0,12807.0,420.0,1975.0,2237.0,7373.0,10352.0,2226.0,14731.0,14467.0,353.0,12368.0,12281.0,68.0,7896.0,6204.0,9575.0,18133.0,1410.0,4423.0
2022-01-06,16776.0,5982.0,227.0,1223.0,19610.0,4373.0,4956.0,1624.0,765.0,1572.0,5176.0,9414.0,1873.0,16191.0,531.0,12995.0,426.0,2023.0,2274.0,7505.0,10544.0,2274.0,14995.0,14730.0,357.0,12581.0,12457.0,68.0,8108.0,6327.0,9776.0,18472.0,1447.0,4631.0
2022-01-09,17403.0,6154.0,242.0,1263.0,20772.0,4563.0,5208.0,1721.0,807.0,1651.0,5453.0,9828.0,1953.0,16685.0,555.0,13387.0,452.0,2134.0,2387.0,7876.0,10813.0,2388.0,15511.0,15302.0,367.0,13038.0,12801.0,70.0,8408.0,6552.0,10120.0,19309.0,1504.0,4999.0
2022-01-10,17619.0,6206.0,248.0,1281.0,21216.0,4642.0,5278.0,1748.0,819.0,1676.0,5540.0,9963.0,1981.0,16909.0,559.0,13536.0,456.0,2168.0,2412.0,7993.0,10908.0,2426.0,15668.0,15489.0,375.0,13179.0,12944.0,70.0,8500.0,6616.0,10210.0,19600.0,1522.0,5142.0
2022-01-11,17823.0,6265.0,249.0,1293.0,21392.0,4682.0,5320.0,1763.0,830.0,1695.0,5605.0,10037.0,2013.0,17142.0,568.0,13723.0,459.0,2187.0,2422.0,8041.0,10983.0,2443.0,15850.0,15636.0,378.0,13293.0,13063.0,70.0,8574.0,6655.0,10299.0,19798.0,1534.0,5274.0
2022-01-12,18027.0,6315.0,252.0,1307.0,21535.0,4724.0,5359.0,1781.0,842.0,1708.0,5639.0,10118.0,2027.0,17279.0,576.0,13877.0,467.0,2212.0,2442.0,8079.0,11071.0,2449.0,15984.0,15763.0,384.0,13410.0,13189.0,70.0,8636.0,6696.0,10377.0,19978.0,1547.0,5586.0
2022-01-13,18179.0,6367.0,255.0,1321.0,21701.0,4759.0,5412.0,1795.0,856.0,1718.0,5658.0,10196.0,2040.0,17430.0,583.0,13985.0,473.0,2235.0,2469.0,8137.0,11144.0,2462.0,16146.0,15910.0,386.0,13514.0,13280.0,71.0,8711.0,6745.0,10455.0,20152.0,1572.0,5863.0
2022-01-16,18478.0,6479.0,264.0,1354.0,22094.0,4852.0,5546.0,1844.0,889.0,1762.0,5751.0,10325.0,2112.0,17837.0,592.0,14246.0,491.0,2286.0,2536.0,8267.0,11348.0,2515.0,16498.0,16237.0,391.0,13740.0,13517.0,76.0,8910.0,6866.0,10729.0,20446.0,1623.0,6481.0
2022-01-17,18531.0,6488.0,265.0,1357.0,22184.0,4874.0,5572.0,1852.0,892.0,1768.0,5779.0,10357.0,2123.0,17901.0,596.0,14299.0,494.0,2297.0,2541.0,8292.0,11383.0,2531.0,16551.0,16281.0,393.0,13780.0,13547.0,76.0,8942.0,6897.0,10784.0,20507.0,1639.0,6479.0
2022-01-18,18596.0,6512.0,266.0,1367.0,22285.0,4904.0,5601.0,1863.0,907.0,1774.0,5803.0,10397.0,2138.0,17996.0,598.0,14361.0,497.0,2306.0,2560.0,8308.0,11471.0,2545.0,16639.0,16369.0,398.0,13817.0,13601.0,77.0,9022.0,6939.0,10876.0,20596.0,1656.0,6580.0
2022-01-19,18677.0,6529.0,268.0,1375.0,22404.0,4941.0,5638.0,1875.0,913.0,1781.0,5837.0,10452.0,2149.0,18103.0,602.0,14430.0,501.0,2317.0,2572.0,8331.0,11541.0,2567.0,16712.0,16470.0,402.0,13866.0,13661.0,77.0,9064.0,6991.0,10951.0,20670.0,1667.0,6667.0
2022-01-20,18769.0,6553.0,271.0,1385.0,22535.0,4972.0,5681.0,1894.0,921.0,1793.0,5873.0,10512.0,2157.0,18209.0,608.0,14490.0,507.0,2336.0,2594.0,8373.0,11598.0,2578.0,16803.0,16536.0,403.0,13925.0,13713.0,77.0,9111.0,7040.0,11016.0,20767.0,1680.0,6923.0
2022-01-23,18983.0,6606.0,275.0,1400.0,22746.0,5010.0,5729.0,1919.0,939.0,1810.0,5924.0,10611.0,2182.0,18415.0,616.0,14645.0,511.0,2357.0,2622.0,8469.0,11710.0,2603.0,16952.0,16696.0,410.0,14040.0,13821.0,77.0,9211.0,7114.0,11142.0,20916.0,1706.0,7010.0
2022-01-24,19040.0,6614.0,275.0,1404.0,22791.0,5022.0,5748.0,1925.0,945.0,1817.0,5938.0,10624.0,2186.0,18467.0,618.0,14662.0,511.0,2363.0,2629.0,8489.0,11749.0,2619.0,16979.0,16729.0,411.0,14060.0,13849.0,77.0,9233.0,7129.0,11182.0,20962.0,1721.0,7025.0
2022-01-25,19096.0,6631.0,275.0,1409.0,22853.0,5037.0,5774.0,1937.0,950.0,1826.0,5957.0,10661.0,2192.0,18520.0,620.0,14692.0,512.0,2367.0,2635.0,8513.0,11776.0,2628.0,17017.0,16803.0,410.0,14103.0,13875.0,77.0,9264.0,7158.0,11227.0,21021.0,1734.0,7102.0
2022-01-26,19185.0,6648.0,275.0,1411.0,22906.0,5053.0,5787.0,1944.0,951.0,1834.0,5974.0,10676.0,2195.0,18565.0,620.0,14739.0,513.0,2370.0,2640.0,8540.0,11808.0,2638.0,17055.0,16870.0,412.0,14147.0,13894.0,77.0,9285.0,7177.0,11260.0,21079.0,1753.0,7100.0
2022-01-27,19243.0,6666.0,275.0,1420.0,22953.0,5063.0,5799.0,1947.0,955.0,1838.0,5991.0,10699.0,2205.0,18621.0,624.0,14782.0,514.0,2375.0,2644.0,8567.0,11843.0,2645.0,17086.0,16907.0,412.0,14182.0,13926.0,77.0,9314.0,7190.0,11295.0,21134.0,1759.0,7122.0
2022-01-30,19378.0,6694.0,278.0,1425.0,23115.0,5099.0,5835.0,1970.0,964.0,1846.0,6023.0,10758.0,2222.0,18745.0,631.0,14867.0,517.0,2399.0,2658.0,8620.0,11909.0,2662.0,17182.0,16999.0,415.0,14259.0,13996.0,78.0,9367.0,7252.0,11369.0,21243.0,1783.0,7171.0
2022-01-31,19423.0,6708.0,281.0,1429.0,23159.0,5118.0,5844.0,1981.0,967.0,1849.0,6032.0,10766.0,2228.0,18763.0,632.0,14888.0,517.0,2406.0,2666.0,8641.0,11919.0,2672.0,17194.0,17033.0,416.0,14270.0,14011.0,78.0,9386.0,7256.0,11391.0,21271.0,1785.0,7219.0
2022-02-01,19481.0,6726.0,282.0,1437.0,23216.0,5136.0,5870.0,1988.0,970.0,1852.0,6053.0,10796.0,2242.0,18803.0,634.0,14918.0,518.0,2417.0,2671.0,8663.0,11947.0,2684.0,17228.0,17073.0,418.0,14296.0,14039.0,78.0,9416.0,7268.0,11421.0,21304.0,1793.0,7235.0
2022-02-02,19522.0,6730.0,282.0,1450.0,23257.0,5144.0,5889.0,1993.0,974.0,1857.0,6070.0,10816.0,2250.0,18828.0,635.0,14938.0,521.0,2425.0,2681.0,8679.0,11996.0,2699.0,17253.0,17085.0,418.0,14316.0,14061.0,78.0,9429.0,7286.0,11439.0,21332.0,1805.0,7309.0
2022-02-03,19577.0,6748.0,282.0,1457.0,23305.0,5165.0,5908.0,2003.0,976.0,1865.0,6087.0,10845.0,2263.0,18883.0,635.0,14975.0,523.0,2436.0,2691.0,8703.0,12058.0,2712.0,17295.0,17142.0,418.0,14354.0,14086.0,78.0,9457.0,7312.0,11472.0,21375.0,1817.0,7337.0
2022-02-06,19680.0,6768.0,285.0,1467.0,23429.0,5197.0,5951.0,2017.0,990.0,1875.0,6130.0,10903.0,2286.0,18966.0,636.0,15031.0,529.0,2462.0,2710.0,8755.0,12128.0,2746.0,17382.0,17208.0,422.0,14418.0,14134.0,79.0,9519.0,7358.0,11536.0,21449.0,1832.0,7336.0
2022-02-07,19711.0,6774.0,285.0,1469.0,23468.0,5210.0,5973.0,2021.0,990.0,1876.0,6142.0,10918.0,2295.0,18999.0,635.0,15046.0,530.0,2468.0,2715.0,8768.0,12156.0,2752.0,17407.0,17243.0,422.0,14439.0,14149.0,80.0,9530.0,7391.0,11552.0,21471.0,1842.0,7332.0
2022-02-08,19761.0,6783.0,286.0,1470.0,23525.0,5231.0,5982.0,2027.0,993.0,1881.0,6158.0,10940.0,2310.0,19029.0,637.0,15072.0,535.0,2481.0,2732.0,8786.0,12197.0,2762.0,17434.0,17292.0,428.0,14477.0,14174.0,80.0,9559.0,7407.0,11577.0,21512.0,1850.0,7334.0
2022-02-09,19790.0,6795.0,286.0,1477.0,23565.0,5247.0,5996.0,2038.0,997.0,1883.0,6173.0,10953.0,2313.0,19057.0,638.0,15089.0,536.0,2492.0,2741.0,8805.0,12230.0,2772.0,17457.0,17320.0,428.0,14497.0,14191.0,81.0,9570.0,7416.0,11600.0,21541.0,1855.0,7356.0
2022-02-10,19830.0,6801.0,287.0,1485.0,23613.0,5262.0,6004.0,2040.0,1000.0,1885.0,6191.0,10966.0,2320.0,19103.0,641.0,15114.0,540.0,2502.0,2746.0,8826.0,12250.0,2776.0,17477.0,17364.0,428.0,14524.0,14214.0,82.0,9579.0,7436.0,11613.0,21568.0,1867.0,7339.0
2022-02-13,19891.0,6827.0,288.0,1498.0,23688.0,5282.0,6037.0,2051.0,1009.0,1892.0,6224.0,11005.0,2335.0,19177.0,644.0,15159.0,544.0,2512.0,2760.0,8855.0,12306.0,2791.0,17527.0,17432.0,431.0,14585.0,14247.0,84.0,9599.0,7466.0,11671.0,21632.0,1881.0,7334.0
2022-02-14,19916.0,6831.0,288.0,1508.0,23714.0,5292.0,6046.0,2055.0,1011.0,1895.0,6229.0,11019.0,2339.0,19220.0,645.0,15179.0,547.0,2522.0,2767.0,8867.0,12325.0,2801.0,17563.0,17466.0,433.0,14601.0,14274.0,84.0,9614.0,7479.0,11701.0,21662.0,1891.0,7320.0
2022-02-15,19938.0,6837.0,290.0,1521.0,23748.0,5300.0,6059.0,2061.0,1018.0,1902.0,6239.0,11037.0,2350.0,19247.0,648.0,15203.0,548.0,2533.0,2783.0,8880.0,12347.0,2816.0,17589.0,17491.0,435.0,14629.0,14284.0,84.0,9623.0,7486.0,11722.0,21688.0,1903.0,7342.0
2022-02-16,19973.0,6845.0,291.0,1528.0,23786.0,5311.0,6070.0,2066.0,1031.0,1906.0,6250.0,11047.0,2352.0,19266.0,648.0,15212.0,549.0,2537.0,2792.0,8894.0,12364.0,2818.0,17614.0,17518.0,439.0,14644.0,14297.0,84.0,9632.0,7498.0,11737.0,21713.0,1916.0,7335.0
2022-02-17,20003.0,6855.0,291.0,1532.0,23818.0,5320.0,6084.0,2067.0,1033.0,1908.0,6261.0,11061.0,2355.0,19293.0,648.0,15228.0,549.0,2541.0,2795.0,8899.0,12376.0,2821.0,17635.0,17543.0,440.0,14658.0,14309.0,84.0,9644.0,7511.0,11756.0,21726.0,1922.0,7344.0
2022-02-20,20034.0,6873.0,291.0,1537.0,23864.0,5330.0,6107.0,2069.0,1040.0,1918.0,6275.0,11083.0,2364.0,19347.0,651.0,15242.0,551.0,2555.0,2805.0,8926.0,12428.0,2826.0,17680.0,17600.0,441.0,14699.0,14337.0,84.0,9665.0,7536.0,11789.0,21759.0,1940.0,7366.0
2022-02-21,20055.0,6878.0,291.0,1538.0,23880.0,5339.0,6116.0,2073.0,1045.0,1920.0,6276.0,11091.0,2368.0,19364.0,651.0,15250.0,553.0,2556.0,2809.0,8939.0,12442.0,2827.0,17692.0,17617.0,443.0,14714.0,14351.0,84.0,9677.0,7545.0,11802.0,21771.0,1943.0,7372.0
2022-02-22,20068.0,6882.0,291.0,1540.0,23900.0,5344.0,6122.0,2075.0,1047.0,1925.0,6286.0,11097.0,2371.0,19387.0,651.0,15258.0,555.0,2564.0,2815.0,8953.0,12450.0,2828.0,17707.0,17634.0,443.0,14729.0,14364.0,84.0,9698.0,7557.0,11822.0,21794.0,1953.0,7401.0
2022-02-23,20086.0,6887.0,291.0,1545.0,23928.0,5349.0,6130.0,2078.0,1053.0,1925.0,6290.0,11103.0,2374.0,19403.0,652.0,15265.0,557.0,2566.0,2819.0,8960.0,12458.0,2834.0,17727.0,17650.0,443.0,14733.0,14368.0,84.0,9707.0,7563.0,11832.0,21806.0,1958.0,7402.0
2022-02-24,20104.0,6890.0,291.0,1546.0,23940.0,5356.0,6138.0,2082.0,1058.0,1929.0,6292.0,11109.0,2376.0,19418.0,656.0,15268.0,560.0,2574.0,2822.0,8962.0,12467.0,2846.0,17740.0,17665.0,444.0,14768.0,14377.0,85.0,9714.0,7569.0,11844.0,21830.0,1961.0,7441.0
2022-02-27,20131.0,6893.0,293.0,1551.0,23985.0,5367.0,6149.0,2087.0,1067.0,1939.0,6309.0,11128.0,2382.0,19467.0,658.0,15286.0,559.0,2583.0,2830.0,8976.0,12497.0,2849.0,17768.0,17705.0,447.0,14784.0,14390.0,85.0,9747.0,7597.0,11888.0,21857.0,1975.0,7439.0
2022-02-28,20135.0,6895.0,293.0,1551.0,23991.0,5369.0,6160.0,2088.0,1067.0,1942.0,6310.0,11129.0,2386.0,19471.0,658.0,15291.0,559.0,2583.0,2829.0,8981.0,12499.0,2850.0,17771.0,17713.0,448.0,14787.0,14390.0,85.0,9745.0,7599.0,11900.0,21862.0,1980.0,7438.0
2022-03-01,20154.0,6900.0,293.0,1556.0,24010.0,5372.0,6171.0,2091.0,1070.0,1947.0,6315.0,11145.0,2390.0,19478.0,658.0,15306.0,560.0,2585.0,2833.0,8989.0,12508.0,2859.0,17790.0,17729.0,451.0,14800.0,14400.0,85.0,9756.0,7614.0,11914.0,21879.0,1987.0,7437.0
2022-03-02,20166.0,6901.0,294.0,1556.0,24029.0,5375.0,6182.0,2093.0,1073.0,1949.0,6317.0,11155.0,2391.0,19497.0,658.0,15309.0,560.0,2586.0,2837.0,8991.0,12525.0,2864.0,17807.0,17741.0,451.0,14805.0,14406.0,86.0,9770.0,7622.0,11933.0,21883.0,1991.0,7439.0
2022-03-03,20182.0,6903.0,297.0,1559.0,24046.0,5379.0,6190.0,2102.0,1076.0,1949.0,6323.0,11156.0,2393.0,19514.0,660.0,15315.0,562.0,2593.0,2840.0,8995.0,12541.0,2866.0,17816.0,17756.0,454.0,14818.0,14415.0,86.0,9778.0,7626.0,11954.0,21896.0,1993.0,7450.0
2022-03-06,20208.0,6914.0,299.0,1564.0,24092.0,5391.0,6199.0,2101.0,1083.0,1954.0,6325.0,11173.0,2397.0,19528.0,663.0,15332.0,564.0,2601.0,2846.0,9009.0,12569.0,2869.0,17837.0,17794.0,454.0,14836.0,14425.0,86.0,9796.0,7645.0,11973.0,21921.0,1997.0,7459.0
2022-03-07,20216.0,6919.0,301.0,1564.0,24106.0,5395.0,6207.0,2104.0,1084.0,1955.0,6330.0,11181.0,2400.0,19528.0,663.0,15336.0,564.0,2603.0,2848.0,9012.0,12577.0,2874.0,17849.0,17801.0,456.0,14841.0,14431.0,86.0,9798.0,7649.0,11977.0,21933.0,1999.0,7453.0
2022-03-08,20228.0,6925.0,302.0,1567.0,24112.0,5399.0,6211.0,2103.0,1088.0,1957.0,6334.0,11184.0,2405.0,19543.0,664.0,15346.0,565.0,2603.0,2853.0,9020.0,12591.0,2883.0,17859.0,17811.0,461.0,14849.0,14440.0,86.0,9806.0,7655.0,11984.0,21948.0,2003.0,7475.0
2022-03-09,20233.0,6928.0,303.0,1567.0,24124.0,5405.0,6222.0,2106.0,1092.0,1959.0,6335.0,11193.0,2419.0,19550.0,664.0,15351.0,566.0,2608.0,2861.0,9024.0,12600.0,2882.0,17865.0,17821.0,464.0,14856.0,14449.0,88.0,9813.0,7665.0,11992.0,21955.0,2004.0,7473.0
2022-03-10,20248.0,6929.0,304.0,1571.0,24134.0,5409.0,6226.0,2108.0,1093.0,1961.0,6340.0,11197.0,2420.0,19557.0,664.0,15354.0,567.0,2609.0,2863.0,9036.0,12609.0,2885.0,17871.0,17831.0,467.0,14861.0,14452.0,88.0,9816.0,7667.0,12004.0,21960.0,2013.0,7477.0
2022-03-13,20284.0,6936.0,306.0,1578.0,24149.0,5418.0,6239.0,2109.0,1098.0,1972.0,6344.0,11217.0,2433.0,19583.0,663.0,15365.0,568.0,2617.0,2866.0,9051.0,12629.0,2891.0,17886.0,17866.0,469.0,14880.0,14464.0,89.0,9834.0,7683.0,12022.0,21988.0,2021.0,7465.0
2022-03-14,20297.0,6939.0,307.0,1578.0,24163.0,5419.0,6239.0,2110.0,1101.0,1973.0,6345.0,11219.0,2436.0,19590.0,663.0,15365.0,568.0,2618.0,2866.0,9053.0,12637.0,2895.0,17891.0,17881.0,470.0,14886.0,14467.0,89.0,9840.0,7688.0,12027.0,21993.0,2028.0,7468.0
2022-03-15,20304.0,6943.0,307.0,1581.0,24173.0,5423.0,6244.0,2114.0,1104.0,1978.0,6351.0,11226.0,2436.0,19600.0,663.0,15367.0,568.0,2618.0,2873.0,9063.0,12655.0,2903.0,17896.0,17896.0,471.0,14888.0,14471.0,90.0,9851.0,7694.0,12035.0,22001.0,2029.0,7468.0
2022-03-16,20321.0,6947.0,306.0,1582.0,24190.0,5430.0,6250.0,2119.0,1105.0,1980.0,6358.0,11229.0,2437.0,19609.0,663.0,15368.0,570.0,2624.0,2884.0,9066.0,12676.0,2908.0,17907.0,17916.0,473.0,14894.0,14480.0,90.0,9856.0,7700.0,12040.0,22011.0,2037.0,7471.0
2022-03-17,20332.0,6949.0,308.0,1582.0,24209.0,5436.0,6253.0,2120.0,1107.0,1983.0,6363.0,11235.0,2441.0,19618.0,663.0,15370.0,571.0,2629.0,2887.0,9072.0,12682.0,2919.0,17919.0,17930.0,474.0,14899.0,14488.0,90.0,9868.0,7708.0,12048.0,22023.0,2051.0,7491.0
