Date,Regroupement,Croisement,Nom,dec_hebdo_tot_n,dec_hebdo_tot_t,dec_quo_tot_t,dec_quo_tot_n,dec_quo_tot_m,dec_quo_tot_tm,hos_heb_testpos_n,hos_heb_testpos_t,hos_quo_testpos_t,hos_quo_testpos_n,hos_quo_testpos_m,hos_act_testpos_n,hos_heb_dxurg_n,hos_heb_dxurg_t,hos_quo_dxurg_t,hos_quo_dxurg_n,hos_quo_dxurg_m,hos_act_dxurg_n,psi_quo_pos_n,psi_quo_inf_n,psi_quo_tes_n,psi_quo_pos_t,psi_heb_pos_n,psi_heb_inf_n,psi_heb_tes_n,psi_heb_pos_t,psi_quo_tot_m,psi_heb_cas_t
2020-01-25,Région,RSS16,16 - Montérégie,0,0.00,0.00,0,,,0,0.00,0.00,0,,0,0,0.00,0.00,0,,0,0,0,0,.,0,0,0,.,,0.00
2020-01-25,Région,RSS17,17 - Nunavik,0,0.00,0.00,0,,,0,0.00,0.00,0,,0,0,0.00,0.00,0,,0,0,0,0,.,0,0,0,.,,0.00
2020-01-25,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,0,0.00,0.00,0,,,0,0.00,0.00,0,,0,0,0.00,0.00,0,,0,0,0,0,.,0,0,0,.,,0.00
2020-01-25,Région,RSS00,Inconnu,0,.,.,0,,,0,.,.,0,,0,0,.,.,0,,0,0,0,0,.,0,0,0,.,,.
2020-01-25,Région,RSS98,Hors Québec,0,.,.,0,,,0,.,.,0,,0,0,.,.,0,,0,0,0,0,.,0,0,0,.,,.
2020-01-25,Région,RSS99,Ensemble du Québec,0,0.00,0.00,0,,,0,0.00,0.00,0,,0,0,0.00,0.00,0,,0,0,0,0,.,0,2,2,0.00,,0.00
2020-01-25,Groupe de région,REG01,Montréal et Laval,0,0.00,0.00,0,,,0,0.00,0.00,0,,.,0,0.00,0.00,0,,.,0,0,0,.,0,2,2,0.00,,0.00
2020-01-25,Groupe de région,REG02,Ceinture de Montréal,0,0.00,0.00,0,,,0,0.00,0.00,0,,.,0,0.00,0.00,0,,.,0,0,0,.,0,0,0,.,,0.00
2020-01-25,Groupe de région,REG03,Autres régions,0,0.00,0.00,0,,,0,0.00,0.00,0,,.,0,0.00,0.00,0,,.,0,0,0,.,0,0,0,.,,0.00
2020-01-25,Groupe de région,REG00,Inconnu,0,.,.,0,,,0,.,.,0,,.,0,.,.,0,,.,0,0,0,.,0,0,0,.,,.
2020-01-25,Groupe de région,REG98,Hors Québec,0,.,.,0,,,0,.,.,0,,.,0,.,.,0,,.,0,0,0,.,0,0,0,.,,.
2020-01-25,Groupe d'âge,0_9,0-9 ans,0,0.00,0.00,0,,,0,0.00,0.00,0,,0,0,0.00,0.00,0,,0,0,0,0,.,0,0,0,.,,0.00
2020-01-25,Groupe d'âge,10_19,10-19 ans,0,0.00,0.00,0,,,0,0.00,0.00,0,,0,0,0.00,0.00,0,,0,0,0,0,.,0,0,0,.,,0.00
2020-01-25,Groupe d'âge,20_29,20-29 ans,0,0.00,0.00,0,,,0,0.00,0.00,0,,0,0,0.00,0.00,0,,0,0,0,0,.,0,0,0,.,,0.00
2020-01-25,Groupe d'âge,30_39,30-39 ans,0,0.00,0.00,0,,,0,0.00,0.00,0,,0,0,0.00,0.00,0,,0,0,0,0,.,0,1,1,0.00,,0.00
2020-01-25,Groupe d'âge,40_49,40-49 ans,0,0.00,0.00,0,,,0,0.00,0.00,0,,0,0,0.00,0.00,0,,0,0,0,0,.,0,1,1,0.00,,0.00
2020-01-25,Groupe d'âge,50_59,50-59 ans,0,0.00,0.00,0,,,0,0.00,0.00,0,,0,0,0.00,0.00,0,,0,0,0,0,.,0,0,0,.,,0.00
2020-01-25,Groupe d'âge,60_69,60-69 ans,0,0.00,0.00,0,,,0,0.00,0.00,0,,0,0,0.00,0.00,0,,0,0,0,0,.,0,0,0,.,,0.00
2020-01-25,Groupe d'âge,70_79,70-79 ans,0,0.00,0.00,0,,,0,0.00,0.00,0,,0,0,0.00,0.00,0,,0,0,0,0,.,0,0,0,.,,0.00
2020-01-25,Groupe d'âge,80_89,80-89 ans,0,0.00,0.00,0,,,0,0.00,0.00,0,,0,0,0.00,0.00,0,,0,0,0,0,.,0,0,0,.,,0.00
2020-01-25,Groupe d'âge,90_,90 ans et plus,0,0.00,0.00,0,,,0,0.00,0.00,0,,0,0,0.00,0.00,0,,0,0,0,0,.,0,0,0,.,,0.00
2020-01-25,Groupe d'âge,INC,Inconnu,0,.,.,0,,,0,.,.,0,,0,0,.,.,0,,0,0,0,0,.,0,0,0,.,,.
2020-01-25,Groupe d'âge,TOT,Total,0,0.00,0.00,0,,,0,0.00,0.00,0,,0,0,0.00,0.00,0,,0,0,0,0,.,0,2,2,0.00,,0.00
2020-01-25,Sexe,MASC,Masculin,0,0.00,0.00,0,,,0,0.00,0.00,0,,.,0,0.00,0.00,0,,.,0,0,0,.,0,2,2,0.00,,0.00
2020-01-25,Sexe,FEM,Féminin,0,0.00,0.00,0,,,0,0.00,0.00,0,,.,0,0.00,0.00,0,,.,0,0,0,.,0,0,0,.,,0.00
2020-01-25,Sexe,INC,Inconnu,0,.,.,0,,,0,.,.,0,,.,0,.,.,0,,.,0,0,0,.,0,0,0,.,,.
2020-01-25,Sexe,TOT,Total,0,0.00,0.00,0,,,0,0.00,0.00,0,,.,0,0.00,0.00,0,,.,0,0,0,.,0,2,2,0.00,,0.00
2020-01-26,Région,RSS01,01 - Bas-Saint-Laurent,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0,0,0.00,0.00,0,0.00,0,0,0,0,.,0,0,0,.,0.00,0.00
2020-01-26,Région,RSS02,02 - Saguenay-Lac-Saint-Jean,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0,0,0.00,0.00,0,0.00,0,0,0,0,.,0,0,0,.,0.00,0.00
2020-01-26,Région,RSS03,03 - Capitale-Nationale,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0,0,0.00,0.00,0,0.00,0,0,0,0,.,0,6,6,0.00,0.00,0.00
2020-01-26,Région,RSS04,04 - Mauricie et Centre-du-Québec,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0,0,0.00,0.00,0,0.00,0,0,0,0,.,0,2,2,0.00,0.00,0.00
2020-01-26,Région,RSS05,05 - Estrie,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0,0,0.00,0.00,0,0.00,0,0,0,0,.,0,0,0,.,0.00,0.00
2020-01-26,Région,RSS06,06 - Montréal,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0,0,0.00,0.00,0,0.00,0,0,0,0,.,0,1,1,0.00,0.00,0.00
2020-01-26,Région,RSS07,07 - Outaouais,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0,0,0.00,0.00,0,0.00,0,0,0,0,.,0,0,0,.,0.00,0.00
2020-01-26,Région,RSS08,08 - Abitibi-Témiscamingue,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0,0,0.00,0.00,0,0.00,0,0,0,0,.,0,0,0,.,0.00,0.00
2020-01-26,Région,RSS09,09 - Côte-Nord,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0,0,0.00,0.00,0,0.00,0,0,0,0,.,0,0,0,.,0.00,0.00
2020-01-26,Région,RSS10,10 - Nord-du-Québec,0,0.00,0.00,0,0.00,0.00,0,0.00,.,.,,.,0,0.00,.,.,,.,0,0,0,.,0,0,0,.,0.00,0.00
2020-01-26,Région,RSS11,11 - Gaspésie-Îles-de-la-Madeleine,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0,0,0.00,0.00,0,0.00,0,0,0,0,.,0,0,0,.,0.00,0.00
2020-01-26,Région,RSS12,12 - Chaudière-Appalaches,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0,0,0.00,0.00,0,0.00,0,0,0,0,.,0,0,0,.,0.00,0.00
2020-01-26,Région,RSS13,13 - Laval,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0,0,0.00,0.00,0,0.00,0,0,0,0,.,0,0,0,.,0.00,0.00
2020-01-26,Région,RSS14,14 - Lanaudière,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0,0,0.00,0.00,0,0.00,0,0,0,0,.,0,0,0,.,0.00,0.00
2020-01-26,Région,RSS15,15 - Laurentides,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0,0,0.00,0.00,0,0.00,0,0,0,0,.,0,0,0,.,0.00,0.00
2020-01-26,Région,RSS16,16 - Montérégie,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0,0,0.00,0.00,0,0.00,0,0,0,0,.,0,0,0,.,0.00,0.00
2020-01-26,Région,RSS17,17 - Nunavik,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0,0,0.00,0.00,0,0.00,0,0,0,0,.,0,0,0,.,0.00,0.00
2020-01-26,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0,0,0.00,0.00,0,0.00,0,0,0,0,.,0,0,0,.,0.00,0.00
2020-01-26,Région,RSS00,Inconnu,0,.,.,0,0.00,,0,.,.,0,0.00,0,0,.,.,0,0.00,0,0,0,0,.,0,1,1,0.00,0.00,.
2020-01-26,Région,RSS98,Hors Québec,0,.,.,0,0.00,,0,.,.,0,0.00,0,0,.,.,0,0.00,0,0,0,0,.,0,0,0,.,0.00,.
2020-01-26,Région,RSS99,Ensemble du Québec,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0,0,0.00,0.00,0,0.00,0,0,0,0,.,0,10,10,0.00,0.00,0.00
2020-01-26,Groupe de région,REG01,Montréal et Laval,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,.,0,0.00,0.00,0,0.00,.,0,0,0,.,0,1,1,0.00,0.00,0.00
2020-01-26,Groupe de région,REG02,Ceinture de Montréal,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,.,0,0.00,0.00,0,0.00,.,0,0,0,.,0,0,0,.,0.00,0.00
2020-01-26,Groupe de région,REG03,Autres régions,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,.,0,0.00,0.00,0,0.00,.,0,0,0,.,0,8,8,0.00,0.00,0.00
2020-01-26,Groupe de région,REG00,Inconnu,0,.,.,0,0.00,,0,.,.,0,0.00,.,0,.,.,0,0.00,.,0,0,0,.,0,1,1,0.00,0.00,.
2020-01-26,Groupe de région,REG98,Hors Québec,0,.,.,0,0.00,,0,.,.,0,0.00,.,0,.,.,0,0.00,.,0,0,0,.,0,0,0,.,0.00,.
2020-01-26,Groupe d'âge,0_9,0-9 ans,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0,0,0.00,0.00,0,0.00,0,0,0,0,.,0,2,2,0.00,0.00,0.00
2020-01-26,Groupe d'âge,10_19,10-19 ans,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0,0,0.00,0.00,0,0.00,0,0,0,0,.,0,0,0,.,0.00,0.00
2020-01-26,Groupe d'âge,20_29,20-29 ans,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0,0,0.00,0.00,0,0.00,0,0,0,0,.,0,1,1,0.00,0.00,0.00
2020-01-26,Groupe d'âge,30_39,30-39 ans,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0,0,0.00,0.00,0,0.00,0,0,0,0,.,0,5,5,0.00,0.00,0.00
2020-01-26,Groupe d'âge,40_49,40-49 ans,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0,0,0.00,0.00,0,0.00,0,0,0,0,.,0,1,1,0.00,0.00,0.00
2020-01-26,Groupe d'âge,50_59,50-59 ans,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0,0,0.00,0.00,0,0.00,0,0,0,0,.,0,0,0,.,0.00,0.00
2020-01-26,Groupe d'âge,60_69,60-69 ans,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0,0,0.00,0.00,0,0.00,0,0,0,0,.,0,1,1,0.00,0.00,0.00
2020-01-26,Groupe d'âge,70_79,70-79 ans,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0,0,0.00,0.00,0,0.00,0,0,0,0,.,0,0,0,.,0.00,0.00
2020-01-26,Groupe d'âge,80_89,80-89 ans,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0,0,0.00,0.00,0,0.00,0,0,0,0,.,0,0,0,.,0.00,0.00
2020-01-26,Groupe d'âge,90_,90 ans et plus,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0,0,0.00,0.00,0,0.00,0,0,0,0,.,0,0,0,.,0.00,0.00
2020-01-26,Groupe d'âge,INC,Inconnu,0,.,.,0,0.00,,0,.,.,0,0.00,0,0,.,.,0,0.00,0,0,0,0,.,0,0,0,.,0.00,.
2020-01-26,Groupe d'âge,TOT,Total,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0,0,0.00,0.00,0,0.00,0,0,0,0,.,0,10,10,0.00,0.00,0.00
2020-01-26,Sexe,MASC,Masculin,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,.,0,0.00,0.00,0,0.00,.,0,0,0,.,0,7,7,0.00,0.00,0.00
2020-01-26,Sexe,FEM,Féminin,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,.,0,0.00,0.00,0,0.00,.,0,0,0,.,0,3,3,0.00,0.00,0.00
2020-01-26,Sexe,INC,Inconnu,0,.,.,0,0.00,,0,.,.,0,0.00,.,0,.,.,0,0.00,.,0,0,0,.,0,0,0,.,0.00,.
2020-01-26,Sexe,TOT,Total,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,.,0,0.00,0.00,0,0.00,.,0,0,0,.,0,10,10,0.00,0.00,0.00
2020-01-27,Région,RSS01,01 - Bas-Saint-Laurent,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0,0,0.00,0.00,0,0.00,0,0,0,0,.,0,0,0,.,0.00,0.00
2020-01-27,Région,RSS02,02 - Saguenay-Lac-Saint-Jean,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0,0,0.00,0.00,0,0.00,0,0,0,0,.,0,0,0,.,0.00,0.00
2020-01-27,Région,RSS03,03 - Capitale-Nationale,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0,0,0.00,0.00,0,0.00,0,0,0,0,.,0,6,6,0.00,0.00,0.00
2020-01-27,Région,RSS04,04 - Mauricie et Centre-du-Québec,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0,0,0.00,0.00,0,0.00,0,0,0,0,.,0,2,2,0.00,0.00,0.00
2020-01-27,Région,RSS05,05 - Estrie,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0,0,0.00,0.00,0,0.00,0,0,0,0,.,0,0,0,.,0.00,0.00
2020-01-27,Région,RSS06,06 - Montréal,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0,0,0.00,0.00,0,0.00,0,0,0,0,.,0,1,1,0.00,0.00,0.00
2020-01-27,Région,RSS07,07 - Outaouais,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0,0,0.00,0.00,0,0.00,0,0,0,0,.,0,0,0,.,0.00,0.00
2020-01-27,Région,RSS08,08 - Abitibi-Témiscamingue,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0,0,0.00,0.00,0,0.00,0,0,0,0,.,0,0,0,.,0.00,0.00
2020-01-27,Région,RSS09,09 - Côte-Nord,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0,0,0.00,0.00,0,0.00,0,0,0,0,.,0,0,0,.,0.00,0.00
2020-01-27,Région,RSS10,10 - Nord-du-Québec,0,0.00,0.00,0,0.00,0.00,0,0.00,.,.,,.,0,0.00,.,.,,.,0,0,0,.,0,0,0,.,0.00,0.00
2020-01-27,Région,RSS11,11 - Gaspésie-Îles-de-la-Madeleine,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0,0,0.00,0.00,0,0.00,0,0,0,0,.,0,0,0,.,0.00,0.00
2020-01-27,Région,RSS12,12 - Chaudière-Appalaches,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0,0,0.00,0.00,0,0.00,0,0,0,0,.,0,0,0,.,0.00,0.00
2020-01-27,Région,RSS13,13 - Laval,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0,0,0.00,0.00,0,0.00,0,0,0,0,.,0,0,0,.,0.00,0.00
2020-01-27,Région,RSS14,14 - Lanaudière,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0,0,0.00,0.00,0,0.00,0,0,0,0,.,0,0,0,.,0.00,0.00
2020-01-27,Région,RSS15,15 - Laurentides,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0,0,0.00,0.00,0,0.00,0,0,0,0,.,0,0,0,.,0.00,0.00
2020-01-27,Région,RSS16,16 - Montérégie,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0,0,0.00,0.00,0,0.00,0,0,0,0,.,0,0,0,.,0.00,0.00
2020-01-27,Région,RSS17,17 - Nunavik,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0,0,0.00,0.00,0,0.00,0,0,0,0,.,0,0,0,.,0.00,0.00
2020-01-27,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0,0,0.00,0.00,0,0.00,0,0,0,0,.,0,0,0,.,0.00,0.00
2020-01-27,Région,RSS00,Inconnu,0,.,.,0,0.00,,0,.,.,0,0.00,0,0,.,.,0,0.00,0,0,1,1,0.00,0,1,1,0.00,0.00,.
2020-01-27,Région,RSS98,Hors Québec,0,.,.,0,0.00,,0,.,.,0,0.00,0,0,.,.,0,0.00,0,0,0,0,.,0,0,0,.,0.00,.
2020-01-27,Région,RSS99,Ensemble du Québec,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0,0,0.00,0.00,0,0.00,0,0,1,1,0.00,0,10,10,0.00,0.00,0.00
2020-01-27,Groupe de région,REG01,Montréal et Laval,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,.,0,0.00,0.00,0,0.00,.,0,0,0,.,0,1,1,0.00,0.00,0.00
2020-01-27,Groupe de région,REG02,Ceinture de Montréal,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,.,0,0.00,0.00,0,0.00,.,0,0,0,.,0,0,0,.,0.00,0.00
2020-01-27,Groupe de région,REG03,Autres régions,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,.,0,0.00,0.00,0,0.00,.,0,0,0,.,0,8,8,0.00,0.00,0.00
2020-01-27,Groupe de région,REG00,Inconnu,0,.,.,0,0.00,,0,.,.,0,0.00,.,0,.,.,0,0.00,.,0,1,1,0.00,0,1,1,0.00,0.00,.
2020-01-27,Groupe de région,REG98,Hors Québec,0,.,.,0,0.00,,0,.,.,0,0.00,.,0,.,.,0,0.00,.,0,0,0,.,0,0,0,.,0.00,.
2020-01-27,Groupe d'âge,0_9,0-9 ans,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0,0,0.00,0.00,0,0.00,0,0,0,0,.,0,2,2,0.00,0.00,0.00
2020-01-27,Groupe d'âge,10_19,10-19 ans,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0,0,0.00,0.00,0,0.00,0,0,0,0,.,0,0,0,.,0.00,0.00
2020-01-27,Groupe d'âge,20_29,20-29 ans,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0,0,0.00,0.00,0,0.00,0,0,0,0,.,0,1,1,0.00,0.00,0.00
2020-01-27,Groupe d'âge,30_39,30-39 ans,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0,0,0.00,0.00,0,0.00,0,0,0,0,.,0,5,5,0.00,0.00,0.00
2020-01-27,Groupe d'âge,40_49,40-49 ans,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0,0,0.00,0.00,0,0.00,0,0,1,1,0.00,0,1,1,0.00,0.00,0.00
2020-01-27,Groupe d'âge,50_59,50-59 ans,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0,0,0.00,0.00,0,0.00,0,0,0,0,.,0,0,0,.,0.00,0.00
2020-01-27,Groupe d'âge,60_69,60-69 ans,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0,0,0.00,0.00,0,0.00,0,0,0,0,.,0,1,1,0.00,0.00,0.00
2020-01-27,Groupe d'âge,70_79,70-79 ans,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0,0,0.00,0.00,0,0.00,0,0,0,0,.,0,0,0,.,0.00,0.00
2020-01-27,Groupe d'âge,80_89,80-89 ans,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0,0,0.00,0.00,0,0.00,0,0,0,0,.,0,0,0,.,0.00,0.00
2020-01-27,Groupe d'âge,90_,90 ans et plus,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0,0,0.00,0.00,0,0.00,0,0,0,0,.,0,0,0,.,0.00,0.00
2020-01-27,Groupe d'âge,INC,Inconnu,0,.,.,0,0.00,,0,.,.,0,0.00,0,0,.,.,0,0.00,0,0,0,0,.,0,0,0,.,0.00,.
2020-01-27,Groupe d'âge,TOT,Total,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0,0,0.00,0.00,0,0.00,0,0,1,1,0.00,0,10,10,0.00,0.00,0.00
2020-01-27,Sexe,MASC,Masculin,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,.,0,0.00,0.00,0,0.00,.,0,1,1,0.00,0,7,7,0.00,0.00,0.00
2020-01-27,Sexe,FEM,Féminin,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,.,0,0.00,0.00,0,0.00,.,0,0,0,.,0,3,3,0.00,0.00,0.00
2020-01-27,Sexe,INC,Inconnu,0,.,.,0,0.00,,0,.,.,0,0.00,.,0,.,.,0,0.00,.,0,0,0,.,0,0,0,.,0.00,.
2020-01-27,Sexe,TOT,Total,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,.,0,0.00,0.00,0,0.00,.,0,1,1,0.00,0,10,10,0.00,0.00,0.00
2020-01-28,Région,RSS01,01 - Bas-Saint-Laurent,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0,0,0.00,0.00,0,0.00,0,0,0,0,.,0,0,0,.,0.00,0.00
2020-01-28,Région,RSS02,02 - Saguenay-Lac-Saint-Jean,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0,0,0.00,0.00,0,0.00,0,0,0,0,.,0,0,0,.,0.00,0.00
2020-01-28,Région,RSS03,03 - Capitale-Nationale,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0,0,0.00,0.00,0,0.00,0,0,0,0,.,0,6,6,0.00,0.00,0.00
2020-01-28,Région,RSS04,04 - Mauricie et Centre-du-Québec,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0,0,0.00,0.00,0,0.00,0,0,0,0,.,0,2,2,0.00,0.00,0.00
2020-01-28,Région,RSS05,05 - Estrie,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0,0,0.00,0.00,0,0.00,0,0,0,0,.,0,0,0,.,0.00,0.00
2020-01-28,Région,RSS06,06 - Montréal,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0,0,0.00,0.00,0,0.00,0,0,0,0,.,0,1,1,0.00,0.00,0.00
2020-01-28,Région,RSS07,07 - Outaouais,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0,0,0.00,0.00,0,0.00,0,0,0,0,.,0,0,0,.,0.00,0.00
2020-01-28,Région,RSS08,08 - Abitibi-Témiscamingue,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0,0,0.00,0.00,0,0.00,0,0,0,0,.,0,0,0,.,0.00,0.00
2020-01-28,Région,RSS09,09 - Côte-Nord,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0,0,0.00,0.00,0,0.00,0,0,0,0,.,0,0,0,.,0.00,0.00
2020-01-28,Région,RSS10,10 - Nord-du-Québec,0,0.00,0.00,0,0.00,0.00,0,0.00,.,.,,.,0,0.00,.,.,,.,0,0,0,.,0,0,0,.,0.00,0.00
2020-01-28,Région,RSS11,11 - Gaspésie-Îles-de-la-Madeleine,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0,0,0.00,0.00,0,0.00,0,0,0,0,.,0,0,0,.,0.00,0.00
2020-01-28,Région,RSS12,12 - Chaudière-Appalaches,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0,0,0.00,0.00,0,0.00,0,0,0,0,.,0,0,0,.,0.00,0.00
2020-01-28,Région,RSS13,13 - Laval,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0,0,0.00,0.00,0,0.00,0,0,0,0,.,0,0,0,.,0.00,0.00
2020-01-28,Région,RSS14,14 - Lanaudière,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0,0,0.00,0.00,0,0.00,0,0,0,0,.,0,0,0,.,0.00,0.00
2020-01-28,Région,RSS15,15 - Laurentides,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0,0,0.00,0.00,0,0.00,0,0,0,0,.,0,0,0,.,0.00,0.00
2020-01-28,Région,RSS16,16 - Montérégie,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0,0,0.00,0.00,0,0.00,0,0,0,0,.,0,0,0,.,0.00,0.00
2020-01-28,Région,RSS17,17 - Nunavik,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0,0,0.00,0.00,0,0.00,0,0,0,0,.,0,0,0,.,0.00,0.00
2020-01-28,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0,0,0.00,0.00,0,0.00,0,0,0,0,.,0,0,0,.,0.00,0.00
2020-01-28,Région,RSS00,Inconnu,0,.,.,0,0.00,,0,.,.,0,0.00,0,0,.,.,0,0.00,0,0,0,0,.,0,1,1,0.00,0.00,.
2020-01-28,Région,RSS98,Hors Québec,0,.,.,0,0.00,,0,.,.,0,0.00,0,0,.,.,0,0.00,0,0,0,0,.,0,0,0,.,0.00,.
2020-01-28,Région,RSS99,Ensemble du Québec,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0,0,0.00,0.00,0,0.00,0,0,0,0,.,0,10,10,0.00,0.00,0.00
2020-01-28,Groupe de région,REG01,Montréal et Laval,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,.,0,0.00,0.00,0,0.00,.,0,0,0,.,0,1,1,0.00,0.00,0.00
2020-01-28,Groupe de région,REG02,Ceinture de Montréal,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,.,0,0.00,0.00,0,0.00,.,0,0,0,.,0,0,0,.,0.00,0.00
